Word,Lemma,POS,Year,Register
tender,tender,jj_nn1@,1840,fic
rough,rough,jj,1840,fic
sweetness,sweetness,nn1,1840,fic
pale,pale,jj,1840,fic
tender,tender,jj,1840,fic
dark,dark,jj,1840,fic
touch,touch,vvi,1840,fic
reflection,reflection,nn1,1840,fic
pale,pale,jj,1840,fic
red,red,jj_nn1,1840,fic
sweet,sweet,jj,1840,fic
touch,touch,nn1,1840,fic
watch,watch,nn1,1840,fic
see,see,vvi,1840,fic
image,image,nn1,1840,fic
shadow,shadow,nn1,1840,fic
piercing,pierce,vvg,1840,fic
pale,pale,jj,1840,fic
silence,silence,nn1,1840,fic
look,look,vvi,1840,fic
watch,watch,nn1,1840,fic
see,see,vvi,1840,fic
see,see,vvi,1840,fic
see,see,vv0,1840,fic
red,red,jj,1840,fic
see,see,vvi,1840,fic
hear,hear,vvi,1840,fic
pale,pale,jj,1840,fic
sight,sight,nn1,1840,fic
look,look,vvi,1840,fic
rough,rough,jj,1840,fic
rough,rough,jj,1840,fic
sound,sound,nn1,1840,fic
silent,silent,jj,1840,fic
voice,voice,nn1,1840,fic
cold,cold,jj,1840,fic
see,see,vvi,1840,fic
perfume,perfume,nn1,1840,fic
bright,bright,jj,1840,fic
vivid,vivid,jj,1840,fic
loud,loud,jj,1840,fic
reflection,reflection,nn1,1840,fic
crack,crack,nn1,1840,fic
bright,bright,jj,1840,fic
dazzling,dazzling,jj_vvg@,1840,fic
odoriferous,odoriferous,jj,1840,fic
eye,eye,nn1,1840,fic
see,see,vvi,1840,fic
touch,touch,vvi,1840,fic
taste,taste,nn1,1840,fic
watch,watch,nn1,1840,fic
eye,eye,nn1,1840,fic
look,look,nn1,1840,fic
see,see,vvi,1840,fic
look,look,nn1,1840,fic
gaze,gaze,nn1,1840,fic
sweetness,sweetness,nn1,1840,fic
sweet,sweet,jj,1840,fic
pale,pale,jj,1840,fic
cold,cold,jj,1840,fic
pale,pale,jj,1840,fic
eye,eye,nn1,1840,fic
pale,pale,jj,1840,fic
smooth,smooth,jj,1840,fic
bitter,bitter,jj,1840,fic
sight,sight,nn1,1840,fic
goggle,goggle,vv0_nn1,1840,fic
see,see,vvi,1840,fic
sight,sight,nn1,1840,fic
speak,speak,vvi,1840,fic
soft,soft,jj,1840,fic
bell,bell,nn1,1840,fic
loud,loud,jj,1840,fic
piercing,pierce,jj_vvg,1840,fic
voice,voice,nn1,1840,fic
scream,scream,nn1,1840,fic
sight,sight,nn1,1840,fic
eye,eye,nn1,1840,fic
sound,sound,nn1,1840,fic
voice,voice,nn1,1840,fic
look,look,vvi,1840,fic
see,see,vvi,1840,fic
clear,clear,jj,1840,fic
radiant,radiant,jj,1840,fic
tender,tender,jj,1840,fic
soft,soft,jj,1840,fic
delicious,delicious,jj,1840,fic
behold,behold,vvi,1840,fic
cold,cold,jj_nn1,1840,fic
behold,behold,vvi,1840,fic
silent,silent,jj,1840,fic
deaf,deaf,jj,1840,fic
see,see,vvi,1840,fic
picture,picture,nn1,1840,fic
warm,warm,jj,1840,fic
look,look,nn1,1840,fic
noiseless,noiseless,jj,1840,fic
dark,dark,jj_nn1,1840,fic
soft,soft,jj,1840,fic
dazzling,dazzling,jj,1840,fic
noise,noise,nn1,1840,fic
eye,eye,nn1,1840,fic
cold,cold,jj_nn1,1840,fic
dark,dark,jj_nn1,1840,fic
sweetness,sweetness,nn1,1840,fic
brilliant,brilliant,jj,1840,fic
see,see,vvi,1840,fic
clear,clear,jj_vv0@,1840,fic
brilliant,brilliant,jj,1840,fic
behold,behold,vvi,1840,fic
see,see,vvi,1840,fic
see,see,vv0,1840,fic
hoarse,hoarse,jj,1840,fic
shout,shout,nn1,1840,fic
audible,audible,jj,1840,fic
voice,voice,nn1,1840,fic
pale,pale,jj,1840,fic
eye,eye,nn1,1840,fic
hear,hear,vvi,1840,fic
white,white,jj_nn1@,1840,fic
dense,dense,jj,1840,fic
dark,dark,jj_nn1,1840,fic
eye,eye,nn1,1840,fic
sight,sight,nn1,1840,fic
dark,dark,jj_nn1,1840,fic
hoarse,hoarse,jj,1840,fic
voice,voice,nn1,1840,fic
listen,listen,vvi,1840,fic
voice,voice,nn1,1840,fic
shout,shout,nn1,1840,fic
voice,voice,nn1,1840,fic
voice,voice,nn1,1840,fic
hoarse,hoarse,jj,1840,fic
voice,voice,nn1,1840,fic
voice,voice,nn1,1840,fic
sight,sight,nn1,1840,fic
crackling,crackling,nn1%_jj@,1840,fic
hoarse,hoarse,jj,1840,fic
scream,scream,nn1_vv0,1840,fic
roar,roar,nn1,1840,fic
voice,voice,nn1,1840,fic
scream,scream,nn1,1840,fic
voice,voice,nn1,1840,fic
voice,voice,nn1,1840,fic
dense,dense,jj,1840,fic
hear,hear,vvi,1840,fic
dark,dark,nn1_jj,1840,fic
see,see,vvi,1840,fic
listen,listen,vvi,1840,fic
sound,sound,nn1,1840,fic
sight,sight,nn1,1840,fic
overhear,overhear,vv0,1840,fic
behold,behold,vvi,1840,fic
shout,shout,nn1,1840,fic
hear,hear,vvi,1840,fic
pale,pale,jj,1840,fic
trumpet,trumpet,nn1,1840,fic
hoarse,hoarse,jj,1840,fic
hear,hear,vvi,1840,fic
roaring,roar,nn1@,1840,fic
look,look,vv0,1840,fic
pale,pale,jj,1840,fic
glance,glance,nn1,1840,fic
sweet,sweet,jj,1840,fic
see,see,vvi,1840,fic
see,see,vv0,1840,fic
see,see,vv0,1840,fic
see,see,vvi,1840,fic
rough,rough,jj,1840,fic
see,see,vvi,1840,fic
see,see,vvi,1840,fic
emerald,emerald,nn1,1840,fic
see,see,vvi,1840,fic
pale,pale,jj,1840,fic
sweet,sweet,jj_nn1@,1840,fic
sweet,sweet,jj,1840,fic
hear,hear,vvi,1840,fic
clear,clear,vvi,1840,fic
clear,clear,jj,1840,fic
bitter,bitter,jj,1840,fic
silent,silent,jj,1840,fic
pale,pale,jj,1840,fic
watch,watch,vvi,1840,fic
behold,behold,vvi,1840,fic
pale,pale,jj,1840,fic
cold,cold,jj_nn1,1840,fic
dark,dark,jj_nn1,1840,fic
tender,tender,jj,1840,fic
dark,dark,nn1_jj,1840,fic
red,red,jj,1840,fic
sour,sour,jj_vv0@,1840,fic
pale,pale,jj,1840,fic
silent,silent,jj,1840,fic
silence,silence,nn1_vv0@,1840,fic
see,see,vvi,1840,fic
pale,pale,jj,1840,fic
pale,pale,jj,1840,fic
bitter,bitter,jj,1840,fic
hear,hear,vvi,1840,fic
voice,voice,nn1,1840,fic
voice,voice,nn1,1840,fic
cold,cold,nn1_jj,1840,fic
see,see,vvi,1840,fic
sight,sight,nn1,1840,fic
see,see,vvi,1840,fic
green,green,jj_nn1,1840,fic
eye,eye,nn1,1840,fic
dark,dark,jj_nn1,1840,fic
black,black,jj,1840,fic
hear,hear,vv0,1840,fic
white,white,jj,1840,fic
red,red,jj_nn1,1840,fic
bitter,bitter,jj,1840,fic
burning,burning,jj,1840,fic
image,image,nn1,1840,fic
bitterness,bitterness,nn1,1840,fic
glance,glance,nn1,1840,fic
glimpse,glimpse,nn1,1840,fic
see,see,vvi,1840,fic
dark,dark,jj_nn1,1840,fic
eye,eye,nn1,1840,fic
glance,glance,nn1,1840,fic
thunder,thunder,nn1,1840,fic
sunny,sunny,jj,1840,fic
black,black,jj,1840,fic
shade,shade,nn1,1840,fic
look,look,vv0,1840,fic
scent,scent,nn1,1840,fic
see,see,vvi,1840,fic
see,see,vvi,1840,fic
roar,roar,nn1_vv0,1840,fic
white,white,jj,1840,fic
see,see,vvi,1840,fic
see,see,vvi,1840,fic
see,see,vvi,1840,fic
white,white,jj,1840,fic
snarl,snarl,nn1,1840,fic
white,white,jj,1840,fic
look,look,vvi,1840,fic
see,see,vvi,1840,fic
hear,hear,vvi,1840,fic
sound,sound,nn1,1840,fic
echo,echo,nn1,1840,fic
voice,voice,nn1,1840,fic
cold,cold,jj_nn1,1840,fic
look,look,nn1,1840,fic
silence,silence,nn1,1840,fic
thunder,thunder,nn1,1840,fic
thunder,thunder,nn1,1840,fic
eye,eye,nn1,1840,fic
white,white,jj,1840,fic
sound,sound,nn1,1840,fic
green,green,jj_nn1,1840,fic
green,green,jj_nn1,1840,fic
smooth,smooth,jj,1840,fic
noiseless,noiseless,jj,1840,fic
sound,sound,nn1,1840,fic
thunder,thunder,nn1,1840,fic
clump,clump,nn1,1840,fic
shining,shine,vvg,1840,fic
gaze,gaze,nn1,1840,fic
sound,sound,nn1,1840,fic
white,white,jj,1840,fic
eye,eye,nn1,1840,fic
gray,gray,jj,1840,fic
dark,dark,jj_nn1,1840,fic
glance,glance,nn1,1840,fic
black,black,jj_nn1@,1840,fic
slippery,slippery,jj,1840,fic
brown,brown,jj,1840,fic
gray,gray,jj,1840,fic
green,green,jj,1840,fic
brown,brown,jj,1840,fic
white,white,jj,1840,fic
look,look,nn1,1840,fic
see,see,vvi,1840,fic
white,white,jj,1840,fic
spongy,spongy,jj,1840,fic
sight,sight,nn1,1840,fic
look,look,vvi,1840,fic
roaring,roar,vvg,1840,fic
black,black,jj,1840,fic
roaring,roar,jj@_nn1@,1840,fic
glance,glance,vv0_nn1,1840,fic
look,look,nn1,1840,fic
look,look,vvi,1840,fic
hear,hear,vv0,1840,fic
howl,howl,nn1,1840,fic
song,song,nn1,1840,fic
gray,gray,jj,1840,fic
hear,hear,vvi,1840,fic
shout,shout,nn1,1840,fic
white,white,jj,1840,fic
look,look,nn1_vv0,1840,fic
shout,shout,nn1,1840,fic
shining,shine,vvg,1840,fic
song,song,nn1,1840,fic
moonlight,moonlight,nn1,1840,fic
stroke,stroke,nn1,1840,fic
red,red,jj_nn1,1840,fic
look,look,vvi,1840,fic
see,see,vv0,1840,fic
see,see,vvi,1840,fic
noise,noise,nn1,1840,fic
touch,touch,nn1,1840,fic
see,see,vvi,1840,fic
see,see,vv0,1840,fic
sight,sight,nn1,1840,fic
speak,speak,vv0,1840,fic
silence,silence,nn1,1840,fic
sight,sight,nn1,1840,fic
silent,silent,jj,1840,fic
see,see,vvi,1840,fic
song,song,nn1,1840,fic
song,song,nn1,1840,fic
song,song,nn1,1840,fic
green,green,jj_nn1,1840,fic
green,green,jj_nn1,1840,fic
voice,voice,nn1,1840,fic
look,look,vvi,1840,fic
cold,cold,jj,1840,fic
see,see,vvi,1840,fic
dark,dark,jj,1840,fic
sound,sound,nn1,1840,fic
glare,glare,nn1,1840,fic
dark,dark,jj_nn1,1840,fic
eye,eye,nn1,1840,fic
glare,glare,nn1,1840,fic
sight,sight,nn1,1840,fic
gaze,gaze,nn1,1840,fic
groan,groan,nn1,1840,fic
black,black,jj,1840,fic
shadow,shadow,nn1,1840,fic
cold,cold,jj,1840,fic
eye,eye,nn1,1840,fic
eye,eye,nn1,1840,fic
voice,voice,nn1,1840,fic
shadow,shadow,nn1,1840,fic
hear,hear,vv0,1840,fic
speak,speak,vv0,1840,fic
speak,speak,vvi,1840,fic
see,see,vv0,1840,fic
shadow,shadow,nn1,1840,fic
sound,sound,nn1,1840,fic
look,look,vv0,1840,fic
speak,speak,vv0,1840,fic
speak,speak,vv0,1840,fic
look,look,vv0,1840,fic
sound,sound,nn1,1840,fic
voice,voice,nn1,1840,fic
whisper,whisper,nn1,1840,fic
eye,eye,nn1,1840,fic
see,see,vvi,1840,fic
look,look,vvi,1840,fic
black,black,jj,1840,fic
eye,eye,nn1,1840,fic
eye,eye,nn1,1840,fic
voice,voice,nn1,1840,fic
voice,voice,nn1,1840,fic
song,song,nn1,1840,fic
blue,blue,jj_nn1@,1840,fic
music,music,nn1,1840,fic
song,song,nn1,1840,fic
see,see,vvi,1840,fic
silent,silent,jj,1840,fic
clear,clear,vvi,1840,fic
song,song,nn1,1840,fic
sing,sing,vvi,1840,fic
eye,eye,nn1,1840,fic
song,song,nn1,1840,fic
song,song,nn1,1840,fic
brown,brown,nn1@_jj,1840,fic
see,see,vvi,1840,fic
song,song,nn1,1840,fic
black,black,jj,1840,fic
loud,loud,rr_jj,1840,fic
see,see,vvi,1840,fic
look,look,nn1,1840,fic
shade,shade,nn1,1840,fic
warm,warm,jj,1840,fic
burning,burn,jj_vvg,1840,fic
voice,voice,nn1,1840,fic
white,white,jj,1840,fic
watch,watch,nn1,1840,fic
sound,sound,nn1,1840,fic
eye,eye,nn1,1840,fic
look,look,nn1,1840,fic
voice,voice,nn1,1840,fic
speak,speak,vv0,1840,fic
black,black,np1@_jj,1840,fic
see,see,vvi,1840,fic
white,white,jj,1840,fic
red,red,jj,1840,fic
see,see,vvi,1840,fic
voice,voice,nn1,1840,fic
silence,silence,nn1,1840,fic
voice,voice,nn1,1840,fic
shout,shout,nn1,1840,fic
watch,watch,vvi,1840,fic
white,white,jj,1840,fic
glare,glare,nn1,1840,fic
heat,heat,nn1,1840,fic
bitter,bitter,jj,1840,fic
hot,hot,jj,1840,fic
shout,shout,nn1,1840,fic
red,red,jj,1840,fic
howl,howl,nn1,1840,fic
red,red,jj_nn1,1840,fic
black,black,jj,1840,fic
eye,eye,nn1,1840,fic
bitter,bitter,jj,1840,fic
sight,sight,nn1,1840,fic
tender,tender,jj,1840,fic
heat,heat,nn1,1840,fic
voice,voice,nn1,1840,fic
white,white,jj,1840,fic
sound,sound,nn1,1840,fic
brilliant,brilliant,jj,1840,fic
crimson,crimson,nn1_jj,1840,fic
groan,groan,nn1,1840,fic
orange,orange,jj_nn1,1840,fic
voice,voice,nn1,1840,fic
white,white,jj,1840,fic
green,green,jj_nn1,1840,fic
orange,orange,jj_nn1,1840,fic
loud,loud,rr_jj,1840,fic
voice,voice,nn1,1840,fic
voice,voice,nn1,1840,fic
orange,orange,jj_nn1,1840,fic
see,see,vv0,1840,fic
pale,pale,jj,1840,fic
smooth,smooth,jj,1840,fic
eye,eye,nn1,1840,fic
murmur,murmur,vvi,1840,fic
hear,hear,vvi,1840,fic
speak,speak,vvi,1840,fic
silence,silence,nn1,1840,fic
speak,speak,vvi,1840,fic
bright,bright,jj,1840,fic
tender,tender,jj_nn1@,1840,fic
cold,cold,jj_rr%,1840,fic
bright,bright,jj,1840,fic
eye,eye,nn1,1840,fic
pale,pale,jj,1840,fic
eye,eye,nn1,1840,fic
dull,dull,jj_vv0@,1840,fic
cold,cold,jj_nn1,1840,fic
glance,glance,nn1,1840,fic
brilliant,brilliant,jj,1840,fic
voice,voice,nn1,1840,fic
look,look,nn1,1840,fic
silent,silent,jj,1840,fic
warm,warm,jj,1840,fic
warm,warm,jj_vv0@,1840,fic
cold,cold,jj_nn1,1840,fic
refreshing,refresh,vvg%_jj,1840,fic
look,look,vvi,1840,fic
silent,silent,jj,1840,fic
look,look,vv0,1840,fic
sound,sound,nn1,1840,fic
look,look,vvi,1840,fic
sound,sound,nn1,1840,fic
voice,voice,nn1,1840,fic
see,see,vvi,1840,fic
white,white,jj,1840,fic
gaze,gaze,nn1,1840,fic
see,see,vvi,1840,fic
warm,warm,jj,1840,fic
song,song,nn1,1840,fic
gray,gray,nn1@_jj,1840,fic
sight,sight,nn1,1840,fic
noise,noise,nn1,1840,fic
dull,dull,jj,1840,fic
black,black,jj,1840,fic
noise,noise,nn1,1840,fic
noise,noise,nn1,1840,fic
see,see,vvi,1840,fic
touch,touch,nn1,1840,fic
whisper,whisper,nn1,1840,fic
voice,voice,nn1,1840,fic
sound,sound,nn1,1840,fic
look,look,nn1,1840,fic
gaze,gaze,nn1,1840,fic
eye,eye,nn1,1840,fic
pale,pale,jj,1840,fic
red,red,jj,1840,fic
silence,silence,nn1,1840,fic
sound,sound,nn1,1840,fic
see,see,vvi,1840,fic
see,see,vvi,1840,fic
noise,noise,nn1,1840,fic
pale,pale,jj,1840,fic
picture,picture,vvi,1840,fic
bitter,bitter,jj,1840,fic
bitterness,bitterness,nn1,1840,fic
gaze,gaze,nn1,1840,fic
cold,cold,jj,1840,fic
voice,voice,nn1,1840,fic
sweet,sweet,jj,1840,fic
listen,listen,vvi,1840,fic
touch,touch,nn1,1840,fic
hear,hear,vv0,1840,fic
sound,sound,nn1,1840,fic
voice,voice,nn1,1840,fic
gaze,gaze,nn1,1840,fic
glance,glance,nn1,1840,fic
dark,dark,jj_nn1,1840,fic
pale,pale,jj,1840,fic
black,black,jj,1840,fic
dry,dry,jj,1840,fic
red,red,jj_nn1,1840,fic
silence,silence,nn1,1840,fic
yellow,yellow,jj,1840,fic
warm,warm,jj,1840,fic
golden,golden,jj,1840,fic
see,see,vvi,1840,fic
descry,descry,nn1_jj,1840,fic
look,look,vvi,1840,fic
hear,hear,vv0,1840,fic
clear,clear,jj,1840,fic
image,image,nn1,1840,fic
deaf,deaf,jj,1840,fic
white,white,jj,1840,fic
eye,eye,nn1,1840,fic
see,see,vvi,1840,fic
look,look,nn1,1840,fic
silence,silence,nn1,1840,fic
voice,voice,nn1,1840,fic
soft,soft,jj,1840,fic
see,see,vv0,1840,fic
cold,cold,jj_nn1,1840,fic
eye,eye,nn1,1840,fic
reflection,reflection,nn1,1840,fic
look,look,vv0,1840,fic
see,see,vv0,1840,fic
see,see,vvi,1840,fic
sharp,sharp,jj,1840,fic
howl,howl,nn1,1840,fic
black,black,jj,1840,fic
voice,voice,nn1,1840,fic
see,see,vv0,1840,fic
black,black,jj,1840,fic
look,look,vvi,1840,fic
look,look,vvi,1840,fic
black,black,jj,1840,fic
thunder,thunder,nn1,1840,fic
snarl,snarl,nn1,1840,fic
rough,rough,jj_vv0@,1840,fic
delicious,delicious,jj,1840,fic
talk,talk,vv0_nn1,1840,fic
yellow,yellow,jj,1840,fic
white,white,jj,1840,fic
black,black,jj,1840,fic
voice,voice,nn1,1840,fic
bass,bass,jj_nn1,1840,fic
drum,drum,nn1,1840,fic
drum,drum,nn1,1840,fic
trumpet,trumpet,nn1,1840,fic
red,red,jj,1840,fic
blue,blue,jj,1840,fic
yellow,yellow,jj_nn1@,1840,fic
red,red,jj,1840,fic
color,color,nn1,1840,fic
yellow,yellow,jj,1840,fic
red,red,jj_nn1,1840,fic
trumpet,trumpet,nn1,1840,fic
sound,sound,nn1,1840,fic
look,look,nn1,1840,fic
blue,blue,jj,1840,fic
look,look,vv0,1840,fic
shade,shade,nn1,1840,fic
heat,heat,nn1,1840,fic
noise,noise,nn1,1840,fic
sound,sound,nn1,1840,fic
sight,sight,nn1,1840,fic
eye,eye,nn1,1840,fic
sharp,sharp,jj,1840,fic
echo,echo,nn1,1840,fic
sound,sound,nn1,1840,fic
drum,drum,nn1,1840,fic
scream,scream,nn1,1840,fic
twang,twang,nn1,1840,fic
trumpet,trumpet,nn1,1840,fic
look,look,nn1,1840,fic
descry,descry,nn1_jj,1840,fic
murmur,murmur,nn1,1840,fic
image,image,nn1,1840,fic
image,image,nn1,1840,fic
taste,taste,nn1,1840,fic
eye,eye,nn1,1840,fic
speak,speak,vv0,1840,fic
taste,taste,nn1,1840,fic
speak,speak,vvi,1840,fic
shadow,shadow,nn1,1840,fic
voice,voice,vvi,1840,fic
eye,eye,nn1,1840,fic
rigid,rigid,jj,1840,fic
speak,speak,vvi,1840,fic
sound,sound,nn1,1840,fic
purple,purple,jj,1840,fic
dim,dim,jj_vv0,1840,fic
silence,silence,nn1,1840,fic
sound,sound,nn1,1840,fic
black,black,jj,1840,fic
dark,dark,nn1_jj,1840,fic
sound,sound,nn1,1840,fic
bitter,bitter,jj,1840,fic
orange,orange,jj_nn1,1840,fic
golden,golden,jj,1840,fic
orchestra,orchestra,nn1,1840,fic
golden,golden,jj,1840,fic
shadow,shadow,nn1,1840,fic
dim,dim,jj,1840,fic
voice,voice,nn1,1840,fic
refreshing,refreshing,jj,1840,fic
fragrance,fragrance,nn1,1840,fic
roar,roar,nn1,1840,fic
rigid,rigid,jj,1840,fic
sour,sour,jj,1840,fic
creak,creak,nn1,1840,fic
black,black,jj_nn1@,1840,fic
gray,gray,jj,1840,fic
shadow,shadow,nn1,1840,fic
vivid,vivid,jj,1840,fic
guttural,guttural,jj,1840,fic
voice,voice,nn1,1840,fic
whisper,whisper,nn1,1840,fic
voice,voice,nn1,1840,fic
whisper,whisper,nn1,1840,fic
echo,echo,nn1,1840,fic
see,see,vvi,1840,fic
disgusting,disgusting,jj,1840,fic
dim,dim,jj,1840,fic
shade,shade,nn1,1840,fic
sound,sound,nn1,1840,fic
bright,bright,jj,1840,fic
voice,voice,nn1,1840,fic
vivid,vivid,jj,1840,fic
gray,gray,jj,1840,fic
voice,voice,nn1,1840,fic
speak,speak,vvi,1840,fic
white,white,jj,1840,fic
vivid,vivid,jj,1840,fic
vivid,vivid,jj,1840,fic
color,color,nn1,1840,fic
silence,silence,nn1,1840,fic
burning,burning,jj,1840,fic
voice,voice,nn1,1840,fic
whisper,whisper,nn1,1840,fic
reflection,reflection,nn1,1840,fic
silent,silent,jj,1840,fic
cold,cold,jj,1840,fic
bitter,bitter,jj,1840,fic
bitter,bitter,jj,1840,fic
murmur,murmur,vvi,1840,fic
burning,burning,jj,1840,fic
whisper,whisper,nn1,1840,fic
black,black,jj,1840,fic
voice,voice,nn1,1840,fic
silence,silence,nn1,1840,fic
image,image,nn1,1840,fic
pale,pale,jj,1840,fic
whisper,whisper,nn1,1840,fic
black,black,jj_nn1@,1840,fic
color,color,nn1,1840,fic
color,color,nn1,1840,fic
speak,speak,vvi,1840,fic
voice,voice,nn1,1840,fic
melody,melody,nn1,1840,fic
savor,savor,nn1_vv0,1840,fic
thunder,thunder,nn1,1840,fic
see,see,vvi,1840,fic
silence,silence,nn1,1840,fic
behold,behold,vvi,1840,fic
look,look,vvi,1840,fic
scream,scream,nn1,1840,fic
sweet,sweet,jj,1840,fic
speak,speak,vv0,1840,fic
hear,hear,vvi,1840,fic
hear,hear,vv0,1840,fic
hear,hear,vvi,1840,fic
