Word,Lemma,POS,Year,Register
harp,harp,nn1,1820,fic
radiant,radiant,jj,1820,fic
hear,hear,vv0,1820,fic
watch,watch,nn1_vv0,1820,fic
black,black,jj_nn1@,1820,fic
behold,behold,vv0,1820,fic
cold,cold,jj_nn1,1820,fic
touch,touch,vvi,1820,fic
soft,soft,jj,1820,fic
warm,warm,jj,1820,fic
sweet,sweet,jj,1820,fic
hymn,hymn,nn1,1820,fic
glance,glance,vv0_nn1,1820,fic
dark,dark,nn1_jj,1820,fic
warm,warm,jj,1820,fic
silent,silent,jj,1820,fic
soft,soft,jj,1820,fic
dark,dark,jj_nn1,1820,fic
eye,eye,nn1,1820,fic
sight,sight,nn1,1820,fic
cold,cold,jj,1820,fic
dark,dark,jj_nn1,1820,fic
bright,bright,jj,1820,fic
look,look,nn1,1820,fic
pale,pale,jj,1820,fic
wet,wet,jj_vvd@_vv0@,1820,fic
cold,cold,jj_nn1,1820,fic
white,white,jj,1820,fic
sweet,sweet,jj_nn1@,1820,fic
cold,cold,jj,1820,fic
image,image,nn1,1820,fic
look,look,vv0,1820,fic
look,look,vv0,1820,fic
dark,dark,jj,1820,fic
blue,blue,jj,1820,fic
eye,eye,nn1,1820,fic
dry,dry,vv0@,1820,fic
crisp,crisp,nn1_jj,1820,fic
warm,warm,jj,1820,fic
fragrance,fragrance,nn1,1820,fic
sweet,sweet,jj,1820,fic
sweet,sweet,jj,1820,fic
see,see,vvi,1820,fic
reflection,reflection,nn1,1820,fic
clear,clear,jj_rr@,1820,fic
white,white,jj_nn1@,1820,fic
sweet,sweet,nn1@_jj,1820,fic
soft,soft,jj,1820,fic
look,look,vv0,1820,fic
moonlight,moonlight,nn1,1820,fic
song,song,nn1,1820,fic
dark,dark,jj_nn1,1820,fic
cold,cold,nn1_jj,1820,fic
warm,warm,jj,1820,fic
soft,soft,jj,1820,fic
whisper,whisper,nn1_vv0,1820,fic
song,song,nn1,1820,fic
cold,cold,jj_rr%,1820,fic
eye,eye,nn1,1820,fic
hear,hear,vvi,1820,fic
see,see,vvi,1820,fic
soft,soft,jj,1820,fic
listen,listen,vvi,1820,fic
speak,speak,vv0,1820,fic
song,song,nn1,1820,fic
eye,eye,nn1,1820,fic
hear,hear,vvi,1820,fic
song,song,nn1,1820,fic
bright,bright,jj,1820,fic
blue,blue,jj_nn1@,1820,fic
bright,bright,jj,1820,fic
blue,blue,jj_nn1@,1820,fic
look,look,vv0,1820,fic
voice,voice,nn1,1820,fic
loud,loud,rr_jj,1820,fic
tender,tender,jj,1820,fic
voice,voice,nn1,1820,fic
melody,melody,nn1,1820,fic
murmur,murmur,vv0,1820,fic
image,image,nn1,1820,fic
listen,listen,vv0,1820,fic
tender,tender,jj,1820,fic
wet,wet,vvn@_jj,1820,fic
cold,cold,nn1_jj_rr%,1820,fic
look,look,vv0_nn1,1820,fic
song,song,nn1,1820,fic
red,red,nn1_jj,1820,fic
bright,bright,jj,1820,fic
tender,tender,jj,1820,fic
golden,golden,jj,1820,fic
purple,purple,jj,1820,fic
polished,polished,jj,1820,fic
sweet,sweet,nn1@,1820,fic
touch,touch,vvi,1820,fic
sight,sight,nn1,1820,fic
sunny,sunny,jj,1820,fic
bright,bright,jj,1820,fic
yellow,yellow,jj,1820,fic
soft,soft,jj,1820,fic
green,green,nn1,1820,fic
wet,wet,jj_vvn@_vvd@_vv0@,1820,fic
blue,blue,jj,1820,fic
eye,eye,nn1,1820,fic
golden,golden,jj,1820,fic
heat,heat,nn1,1820,fic
pale,pale,jj,1820,fic
warm,warm,jj,1820,fic
moonlight,moonlight,nn1,1820,fic
soft,soft,jj,1820,fic
warm,warm,jj,1820,fic
soft,soft,jj,1820,fic
gray,gray,jj,1820,fic
music,music,nn1,1820,fic
golden,golden,jj,1820,fic
orange,orange,nn1_jj,1820,fic
blue,blue,jj,1820,fic
silence,silence,nn1,1820,fic
refreshing,refreshing,jj,1820,fic
see,see,vv0,1820,fic
silence,silence,nn1,1820,fic
sweet,sweet,jj,1820,fic
bright,bright,jj,1820,fic
shine,shine,vv0,1820,fic
sing,sing,vvi,1820,fic
sweet,sweet,jj,1820,fic
sight,sight,nn1_vv0@,1820,fic
moonlight,moonlight,nn1_vv0@,1820,fic
look,look,nn1_vv0,1820,fic
eye,eye,nn1,1820,fic
look,look,nn1,1820,fic
bright,bright,jj,1820,fic
eye,eye,nn1,1820,fic
pale,pale,jj,1820,fic
voice,voice,nn1,1820,fic
sweet,sweet,jj,1820,fic
see,see,vvi,1820,fic
pale,pale,jj,1820,fic
pale,pale,jj,1820,fic
see,see,vv0,1820,fic
golden,golden,jj,1820,fic
speak,speak,vvi,1820,fic
viola,viola,np1_nn_nn1,1820,fic
viola,viola,np1,1820,fic
see,see,vv0,1820,fic
sight,sight,nn1,1820,fic
see,see,vvi,1820,fic
look,look,vvi,1820,fic
deaf,deaf,jj,1820,fic
chatter,chatter,vvi,1820,fic
chatter,chatter,nn1_vv0,1820,fic
hear,hear,vvi,1820,fic
noise,noise,nn1,1820,fic
taste,taste,nn1,1820,fic
viola,viola,nn1,1820,fic
sweet,sweet,jj,1820,fic
eye,eye,nn1,1820,fic
viola,viola,nn@_np1,1820,fic
echo,echo,vvi,1820,fic
viola,viola,np1_nn_nn1,1820,fic
viola,viola,nn1,1820,fic
voice,voice,nn1,1820,fic
viola,viola,np1_nn_nn1,1820,fic
viola,viola,np1_nn_nn1,1820,fic
viola,viola,nn_np1,1820,fic
viola,viola,np1_nn_nn1,1820,fic
viola,viola,nn_np1,1820,fic
dark,dark,jj,1820,fic
burning,burning,jj,1820,fic
bright,bright,jj,1820,fic
viola,viola,nn1@_np1_nn@,1820,fic
viola,viola,np1_nn_nn1,1820,fic
viola,viola,nn_np1,1820,fic
viola,viola,np1_nn_nn1,1820,fic
viola,viola,nn1,1820,fic
viola,viola,nn1@_nn@_np1,1820,fic
viola,viola,np1,1820,fic
viola,viola,np1_nn_nn1,1820,fic
viola,viola,np1_nn_nn1,1820,fic
viola,viola,np1_nn_nn1,1820,fic
see,see,vv0,1820,fic
see,see,vv0,1820,fic
white,white,jj,1820,fic
see,see,vv0,1820,fic
viola,viola,nn1@_np1_nn@,1820,fic
viola,viola,nn_np1,1820,fic
viola,viola,np1_nn_nn1,1820,fic
viola,viola,nn1,1820,fic
viola,viola,np1,1820,fic
viola,viola,np1_nn_nn1,1820,fic
viola,viola,nn1,1820,fic
viola,viola,np1_nn_nn1,1820,fic
viola,viola,np1,1820,fic
viola,viola,nn1@_np1_nn@,1820,fic
viola,viola,np1,1820,fic
hear,hear,vvi,1820,fic
viola,viola,np1_nn@_nn1@,1820,fic
viola,viola,np1,1820,fic
viola,viola,np1,1820,fic
viola,viola,np1_nn_nn1,1820,fic
eye,eye,nn1,1820,fic
echo,echo,nn1,1820,fic
loud,loud,jj,1820,fic
roar,roar,nn1,1820,fic
thunder,thunder,nn1,1820,fic
thunder,thunder,nn1,1820,fic
eye,eye,nn1,1820,fic
thunder,thunder,nn1,1820,fic
music,music,nn1,1820,fic
voice,voice,nn1,1820,fic
voice,voice,nn1_vv0@,1820,fic
sound,sound,nn1,1820,fic
hoarse,hoarse,jj,1820,fic
music,music,nn1,1820,fic
music,music,nn1,1820,fic
music,music,nn1,1820,fic
music,music,nn1,1820,fic
deafening,deafening,jj,1820,fic
burning,burn,vvg,1820,fic
music,music,nn1,1820,fic
hear,hear,vv0,1820,fic
listen,listen,vvi,1820,fic
listen,listen,vv0,1820,fic
listen,listen,vv0,1820,fic
hear,hear,vvi,1820,fic
echo,echo,nn1,1820,fic
soft,soft,jj,1820,fic
look,look,vv0_nn1,1820,fic
speak,speak,vv0,1820,fic
cold,cold,jj_nn1,1820,fic
shout,shout,vvi,1820,fic
silvery,silvery,jj,1820,fic
viola,viola,np1_nn1_nn,1820,fic
sight,sight,nn1,1820,fic
sight,sight,nn1,1820,fic
shine,shine,nn1_vv0,1820,fic
picture,picture,nn1,1820,fic
look,look,vvi,1820,fic
listen,listen,vvi,1820,fic
voice,voice,nn1,1820,fic
hear,hear,vv0,1820,fic
sweet,sweet,jj,1820,fic
sunny,sunny,jj,1820,fic
sweet,sweet,jj,1820,fic
silvery,silvery,jj,1820,fic
sweet,sweet,jj,1820,fic
tender,tender,jj,1820,fic
warm,warm,jj,1820,fic
warm,warm,jj,1820,fic
warmth,warmth,nn1,1820,fic
sweet,sweet,jj,1820,fic
look,look,vv0,1820,fic
music,music,nn1,1820,fic
sweet,sweet,jj,1820,fic
dry,dry,vv0@,1820,fic
behold,behold,vv0,1820,fic
eye,eye,nn1,1820,fic
soft,soft,jj,1820,fic
harp,harp,nn1,1820,fic
music,music,nn1,1820,fic
green,green,nn1_jj,1820,fic
sweet,sweet,jj,1820,fic
pale,pale,jj,1820,fic
see,see,vvi,1820,fic
hear,hear,vvi,1820,fic
see,see,vv0,1820,fic
speak,speak,vvi,1820,fic
sing,sing,vvi,1820,fic
sweet,sweet,jj,1820,fic
green,green,jj_nn1,1820,fic
deaf,deaf,jj,1820,fic
sweet,sweet,jj,1820,fic
see,see,vvi,1820,fic
speak,speak,vvi,1820,fic
look,look,vvi,1820,fic
see,see,vvi,1820,fic
sweetness,sweetness,nn1,1820,fic
sweet,sweet,jj,1820,fic
green,green,nn1_jj,1820,fic
look,look,vv0,1820,fic
picture,picture,nn1,1820,fic
see,see,vv0,1820,fic
see,see,vvi,1820,fic
sweetness,sweetness,nn1,1820,fic
voice,voice,nn1,1820,fic
voice,voice,nn1,1820,fic
see,see,vvi,1820,fic
glance,glance,nn1,1820,fic
sweet,sweet,jj,1820,fic
gray,gray,np1,1820,fic
gray,gray,np1,1820,fic
shine,shine,nn1,1820,fic
voice,voice,nn1,1820,fic
sing,sing,vvi,1820,fic
shining,shine,jj,1820,fic
sight,sight,nn1,1820,fic
thunder,thunder,nn1,1820,fic
hear,hear,vv0,1820,fic
sweet,sweet,jj,1820,fic
see,see,vv0,1820,fic
see,see,vv0,1820,fic
eye,eye,nn1,1820,fic
image,image,nn1,1820,fic
see,see,vv0,1820,fic
dark,dark,jj,1820,fic
green,green,jj_nn1,1820,fic
watch,watch,vvi,1820,fic
watch,watch,vvi,1820,fic
see,see,vv0,1820,fic
sound,sound,vvi,1820,fic
eye,eye,nn1,1820,fic
bright,bright,jj,1820,fic
look,look,vv0_nn1,1820,fic
see,see,vv0,1820,fic
gaze,gaze,nn1,1820,fic
eye,eye,nn1,1820,fic
clang,clang,vv0,1821,fic
roar,roar,nn1,1821,fic
shout,shout,nn1,1821,fic
shade,shade,nn1,1821,fic
shout,shout,vv0_nn1,1821,fic
roar,roar,nn1,1821,fic
silent,silent,jj,1821,fic
eye,eye,nn1,1821,fic
sweet,sweet,jj,1821,fic
dark,dark,jj_nn1,1821,fic
glimpse,glimpse,nn1,1821,fic
dark,dark,jj_nn1,1821,fic
touch,touch,nn1,1821,fic
eye,eye,nn1,1821,fic
glance,glance,nn1,1821,fic
see,see,vvi,1821,fic
shine,shine,nn1_vv0,1821,fic
speak,speak,vvi,1821,fic
eye,eye,nn1,1821,fic
red,red,nn1@_jj,1821,fic
sound,sound,vv0@,1821,fic
sweet,sweet,jj,1821,fic
music,music,nn1,1821,fic
sound,sound,nn1,1821,fic
see,see,vv0,1821,fic
eye,eye,nn1,1821,fic
look,look,nn1_vv0,1821,fic
groan,groan,vv0_nn1,1821,fic
look,look,nn1,1821,fic
eye,eye,nn1,1821,fic
soft,soft,jj,1821,fic
look,look,nn1,1821,fic
sound,sound,nn1,1821,fic
see,see,vv0,1821,fic
see,see,vvi,1821,fic
pale,pale,jj,1821,fic
look,look,vv0_nn1,1821,fic
see,see,vvi,1821,fic
hear,hear,vv0,1821,fic
listen,listen,vv0,1821,fic
shout,shout,nn1,1821,fic
sound,sound,nn1,1821,fic
shout,shout,nn1,1821,fic
sound,sound,nn1,1821,fic
hear,hear,vv0,1821,fic
see,see,vv0,1821,fic
talk,talk,vvi,1821,fic
deaf,deaf,jj,1821,fic
sound,sound,nn1,1821,fic
dark,dark,jj_nn1,1821,fic
silent,silent,jj,1821,fic
sound,sound,nn1,1821,fic
roar,roar,nn1,1821,fic
see,see,vvi,1821,fic
watch,watch,nn1_vv0,1821,fic
illuminated,illuminate,vvn,1821,fic
see,see,vvi,1821,fic
black,black,jj,1821,fic
see,see,vvi,1821,fic
look,look,vvi,1821,fic
picture,picture,nn1,1821,fic
image,image,nn1,1821,fic
look,look,vvi,1821,fic
music,music,nn1,1821,fic
see,see,vvi,1821,fic
watch,watch,nn1,1821,fic
see,see,vvi,1821,fic
music,music,nn1,1821,fic
music,music,nn1,1821,fic
see,see,vv0,1821,fic
black,black,jj,1821,fic
sight,sight,nn1,1821,fic
speak,speak,vvi,1821,fic
music,music,nn1,1821,fic
listen,listen,vv0,1821,fic
see,see,vvi,1821,fic
noise,noise,nn1_vv0%,1821,fic
look,look,vv0,1821,fic
music,music,nn1,1821,fic
look,look,nn1_vv0,1821,fic
shade,shade,nn1,1821,fic
listen,listen,vv0,1821,fic
look,look,vvi,1821,fic
brilliant,brilliant,jj,1821,fic
voice,voice,nn1,1821,fic
silent,silent,jj,1821,fic
look,look,nn1,1821,fic
see,see,vv0,1821,fic
look,look,vv0,1821,fic
thunder,thunder,nn1,1821,fic
scream,scream,nn1,1821,fic
behold,behold,vv0,1821,fic
black,black,jj,1821,fic
dry,dry,jj,1821,fic
ring,ring,vvi,1821,fic
black,black,jj,1821,fic
dark,dark,jj,1821,fic
dark,dark,jj_nn1,1821,fic
see,see,vvi,1821,fic
sweet,sweet,jj,1821,fic
sweet,sweet,jj,1821,fic
sweet,sweet,jj,1821,fic
crack,crack,nn1,1821,fic
hear,hear,vv0,1822,fic
speak,speak,vvi,1822,fic
audible,audible,jj,1822,fic
green,green,jj_nn1,1822,fic
picture,picture,nn1,1822,fic
fluid,fluid,nn1,1822,fic
white,white,jj,1822,fic
cold,cold,jj,1822,fic
red,red,jj_nn1,1822,fic
voice,voice,vvi,1822,fic
white,white,jj,1822,fic
smoky,smoky,jj,1822,fic
loud,loud,jj,1822,fic
voice,voice,nn1,1822,fic
voice,voice,nn1,1822,fic
voice,voice,nn1,1822,fic
cold,cold,jj,1822,fic
blue,blue,jj,1822,fic
dim,dim,jj,1822,fic
white,white,jj,1822,fic
voice,voice,nn1,1822,fic
speak,speak,vv0,1822,fic
reeking,reek,vvg,1822,fic
silent,silent,jj,1822,fic
look,look,vvi,1822,fic
gaze,gaze,nn1,1822,fic
sound,sound,nn1,1822,fic
silent,silent,jj,1822,fic
voice,voice,nn1,1822,fic
rattle,rattle,vvi,1822,fic
silence,silence,nn1,1822,fic
voice,voice,nn1,1822,fic
eye,eye,nn1,1822,fic
touch,touch,vvi,1822,fic
shadow,shadow,nn1,1822,fic
shadow,shadow,nn1,1822,fic
red,red,jj,1822,fic
reflection,reflection,nn1,1822,fic
crimson,crimson,jj_nn1,1822,fic
illuminated,illuminate,vvn,1822,fic
eye,eye,nn1,1822,fic
echo,echo,nn1,1822,fic
speak,speak,vvi,1822,fic
voice,voice,nn1,1822,fic
speak,speak,vv0,1822,fic
voice,voice,nn1,1822,fic
picture,picture,nn1,1822,fic
thunder,thunder,nn1,1822,fic
look,look,vvi,1822,fic
image,image,nn1,1822,fic
pale,pale,jj,1822,fic
look,look,vv0,1822,fic
look,look,nn1,1822,fic
bell,bell,nn1,1822,fic
behold,behold,vv0,1822,fic
rustle,rustle,vv0@_nn1,1822,fic
eye,eye,nn1,1822,fic
taste,taste,nn1,1822,fic
reflection,reflection,nn1,1822,fic
voice,voice,nn1,1822,fic
bright,bright,jj,1822,fic
gray,gray,jj,1822,fic
groan,groan,nn1,1822,fic
hear,hear,vv0,1822,fic
speak,speak,vvi,1822,fic
blue,blue,jj,1822,fic
rough,rough,jj,1822,fic
dry,dry,jj,1822,fic
eye,eye,nn1,1822,fic
red,red,nn1_jj,1822,fic
shine,shine,vvi,1822,fic
silence,silence,nn1,1822,fic
sweet,sweet,jj,1822,fic
pale,pale,jj,1822,fic
transparent,transparent,jj,1822,fic
blue,blue,jj,1822,fic
rough,rough,jj,1822,fic
voice,voice,nn1,1822,fic
moonlight,moonlight,nn1,1822,fic
look,look,vvi,1822,fic
hear,hear,vvi,1822,fic
pale,pale,jj,1822,fic
noise,noise,nn1,1822,fic
burning,burn,vvg,1822,fic
cold,cold,jj,1822,fic
splash,splash,nn1,1822,fic
voice,voice,nn1,1822,fic
eye,eye,nn1,1822,fic
thunder,thunder,nn1,1822,fic
cold,cold,jj_nn1,1822,fic
cold,cold,jj_nn1,1822,fic
clammy,clammy,jj,1822,fic
loud,loud,jj,1822,fic
crack,crack,nn1,1822,fic
voice,voice,vvi,1822,fic
look,look,vvi,1822,fic
hear,hear,vvi,1822,fic
speak,speak,vv0,1822,fic
speak,speak,vvi,1822,fic
listen,listen,vv0,1822,fic
dark,dark,jj_nn1,1822,fic
dim,dim,jj,1822,fic
silent,silent,jj,1822,fic
talk,talk,vvi,1822,fic
eye,eye,nn1,1822,fic
look,look,vv0_nn1,1822,fic
warmth,warmth,nn1,1822,fic
hearken,hearken,vv0,1822,fic
speak,speak,vv0,1822,fic
black,black,jj,1822,fic
watch,watch,vv0,1822,fic
look,look,vvi,1822,fic
voice,voice,nn1,1822,fic
sound,sound,nn1,1822,fic
voice,voice,nn1,1822,fic
eye,eye,nn1,1822,fic
cold,cold,jj_nn1,1822,fic
pale,pale,jj,1822,fic
bronze,bronze,nn1,1822,fic
white,white,jj,1822,fic
crimson,crimson,nn1_jj,1822,fic
