Word,Lemma,POS,Year,Register
see,see,vvi,1860,fic
clear,clear,jj_rr@,1860,fic
black,black,jj,1860,fic
cold,cold,jj,1860,fic
look,look,nn1_vv0,1860,fic
sweet,sweet,jj,1860,fic
voice,voice,nn1,1860,fic
see,see,vvi,1860,fic
sight,sight,nn1_vv0@,1860,fic
voice,voice,nn1,1860,fic
sweet,sweet,jj_nn1@,1860,fic
see,see,vv0,1860,fic
look,look,nn1,1860,fic
voice,voice,nn1,1860,fic
glitter,glitter,nn1,1860,fic
silent,silent,jj,1860,fic
tender,tender,jj,1860,fic
see,see,vvi,1860,fic
pale,pale,jj,1860,fic
see,see,vvi,1860,fic
see,see,vvi,1860,fic
dull,dull,jj,1860,fic
eye,eye,nn1,1860,fic
speak,speak,vvi,1860,fic
clear,clear,jj_vv0@_rr@,1860,fic
see,see,vvi,1860,fic
colored,color,jj@,1860,fic
talk,talk,vvi,1860,fic
voice,voice,nn1,1860,fic
hearken,hearken,vv0,1860,fic
clear,clear,jj,1860,fic
odor,odor,nn1,1860,fic
hot,hot,jj,1860,fic
see,see,vvi,1860,fic
see,see,vvi,1860,fic
soft,soft,jj,1860,fic
watch,watch,vvi,1860,fic
sound,sound,vv0@_jj@_nn1_rr%,1860,fic
voice,voice,nn1,1860,fic
speak,speak,vvi,1860,fic
speak,speak,vv0,1860,fic
see,see,vvi,1860,fic
clear,clear,jj,1860,fic
glance,glance,nn1,1860,fic
image,image,nn1,1860,fic
see,see,vvi,1860,fic
eye,eye,nn1,1860,fic
talk,talk,nn1,1860,fic
loud,loud,rr_jj,1860,fic
look,look,nn1,1860,fic
sight,sight,nn1,1860,fic
speak,speak,vv0,1860,fic
brilliant,brilliant,jj,1860,fic
brilliant,brilliant,jj,1860,fic
brilliant,brilliant,jj,1860,fic
look,look,vvi,1860,fic
see,see,vvi,1860,fic
see,see,vvi,1860,fic
organ,organ,nn1,1860,fic
organ,organ,nn1,1860,fic
image,image,nn1,1860,fic
image,image,nn1,1860,fic
see,see,vv0,1860,fic
warm,warm,jj,1860,fic
warmth,warmth,nn1,1860,fic
look,look,nn1,1860,fic
see,see,vv0,1860,fic
see,see,vv0,1860,fic
see,see,vvi,1860,fic
sound,sound,nn1_jj@,1860,fic
voice,voice,nn1,1860,fic
pale,pale,jj,1860,fic
see,see,vvi,1860,fic
bright,bright,jj,1860,fic
talk,talk,nn1,1860,fic
see,see,vv0,1860,fic
look,look,vv0,1860,fic
tender,tender,jj,1860,fic
sight,sight,nn1,1860,fic
tender,tender,jj,1860,fic
bitterness,bitterness,nn1,1860,fic
tender,tender,jj,1860,fic
shade,shade,nn1,1860,fic
color,color,nn1,1860,fic
see,see,vvi,1860,fic
look,look,vvi,1860,fic
look,look,nn1,1860,fic
clear,clear,jj_vv0@_rr@,1860,fic
gaze,gaze,nn1,1860,fic
cold,cold,jj_nn1,1860,fic
see,see,vvi,1860,fic
dark,dark,jj,1860,fic
white,white,jj,1860,fic
sound,sound,nn1,1860,fic
loud,loud,rr,1860,fic
hear,hear,vvi,1860,fic
bitter,bitter,jj,1860,fic
tender,tender,jj,1860,fic
sweet,sweet,jj,1860,fic
voice,voice,nn1,1860,fic
voice,voice,nn1,1860,fic
look,look,nn1,1860,fic
fragrance,fragrance,nn1,1860,fic
talk,talk,nn1,1860,fic
colored,color,jj@_vvd,1860,fic
see,see,vvi,1860,fic
hum,hum,nn1,1860,fic
clear,clear,rr@_vv0@,1860,fic
see,see,vvi,1860,fic
see,see,vvi,1860,fic
golden,golden,jj,1860,fic
taste,taste,nn1,1860,fic
sweet,sweet,jj,1860,fic
golden,golden,jj,1860,fic
brilliant,brilliant,jj,1860,fic
radiant,radiant,jj,1860,fic
taste,taste,nn1,1860,fic
brilliant,brilliant,jj,1860,fic
speak,speak,vv0,1860,fic
voice,voice,nn1,1860,fic
picture,picture,nn1,1860,fic
picture,picture,nn1,1860,fic
speak,speak,vv0,1860,fic
glitter,glitter,nn1_vv0@,1860,fic
picture,picture,nn1,1860,fic
see,see,vv0,1860,fic
radiant,radiant,jj,1860,fic
speak,speak,vv0,1860,fic
speak,speak,vvi,1860,fic
warm,warm,jj,1860,fic
clear,clear,jj,1860,fic
clear,clear,jj_rr@,1860,fic
see,see,vvi,1860,fic
shadow,shadow,nn1,1860,fic
look,look,vv0,1860,fic
radiant,radiant,jj,1860,fic
glance,glance,nn1,1860,fic
sound,sound,nn1,1860,fic
music,music,nn1,1860,fic
glance,glance,nn1_vv0,1860,fic
pale,pale,jj,1860,fic
sweet,sweet,jj,1860,fic
picture,picture,nn1,1860,fic
orange,orange,jj_nn1,1860,fic
orange,orange,nn1_jj,1860,fic
sweet,sweet,jj,1860,fic
see,see,vvi,1860,fic
look,look,nn1,1860,fic
pale,pale,jj,1860,fic
shadow,shadow,nn1,1860,fic
look,look,nn1,1860,fic
look,look,vvi,1860,fic
ring,ring,vv0,1860,fic
look,look,vv0,1860,fic
picture,picture,nn1,1860,fic
dark,dark,nn1_jj,1860,fic
sweet,sweet,jj,1860,fic
talk,talk,vvi,1860,fic
talk,talk,vvi,1860,fic
look,look,vvi,1860,fic
silent,silent,jj,1860,fic
look,look,nn1,1860,fic
see,see,vvi,1860,fic
pale,pale,jj,1860,fic
see,see,vv0,1860,fic
shadow,shadow,nn1,1860,fic
sweet,sweet,jj,1860,fic
spicy,spicy,jj,1860,fic
look,look,nn1,1860,fic
talk,talk,nn1,1860,fic
look,look,vv0,1860,fic
see,see,vvi,1860,fic
image,image,nn1,1860,fic
speak,speak,vvi,1860,fic
speak,speak,vvi,1860,fic
look,look,nn1,1860,fic
shine,shine,nn1,1860,fic
see,see,vvi,1860,fic
see,see,vv0,1860,fic
talk,talk,vvi,1860,fic
see,see,vvi,1860,fic
sight,sight,nn1,1860,fic
see,see,vvi,1860,fic
shadow,shadow,nn1,1860,fic
sound,sound,nn1,1860,fic
rustle,rustle,nn1,1860,fic
colorless,colorless,jj,1860,fic
image,image,nn1,1860,fic
shadow,shadow,nn1,1860,fic
voice,voice,nn1,1860,fic
see,see,vvi,1860,fic
image,image,nn1,1860,fic
see,see,vvi,1860,fic
voice,voice,nn1,1860,fic
coldness,coldness,nn1,1860,fic
voice,voice,nn1,1860,fic
see,see,vvi,1860,fic
soft,soft,jj,1860,fic
rough,rough,jj,1860,fic
sharp,sharp,jj,1860,fic
cold,cold,jj_nn1,1860,fic
white,white,jj,1860,fic
see,see,vv0,1860,fic
see,see,vvi,1860,fic
look,look,nn1_vv0,1860,fic
bitter,bitter,jj,1860,fic
blue,blue,jj,1860,fic
voice,voice,nn1,1860,fic
speak,speak,vvi,1860,fic
sight,sight,nn1,1860,fic
brilliant,brilliant,jj,1860,fic
black,black,jj,1860,fic
dark,dark,nn1_jj,1860,fic
bitterness,bitterness,nn1,1860,fic
see,see,vvi,1860,fic
pale,pale,jj,1860,fic
rigid,rigid,jj,1860,fic
pale,pale,jj,1860,fic
glimpse,glimpse,nn1,1860,fic
bitter,bitter,jj,1860,fic
talk,talk,nn1,1860,fic
talk,talk,nn1,1860,fic
shade,shade,nn1,1860,fic
voice,voice,nn1,1860,fic
gleam,gleam,nn1,1860,fic
gaze,gaze,nn1,1860,fic
talk,talk,nn1,1860,fic
look,look,nn1,1860,fic
glance,glance,nn1,1860,fic
delicious,delicious,jj,1860,fic
see,see,vvi,1860,fic
sound,sound,nn1,1860,fic
see,see,vvi,1860,fic
see,see,vv0,1860,fic
see,see,vvi,1860,fic
warmth,warmth,nn1,1860,fic
speak,speak,vvi,1860,fic
coldness,coldness,nn1,1860,fic
speak,speak,vvi,1860,fic
look,look,vvi,1860,fic
see,see,vvi,1860,fic
see,see,vvi,1860,fic
see,see,vvi,1860,fic
talk,talk,nn1,1860,fic
see,see,vvi,1860,fic
clear,clear,jj,1860,fic
look,look,vvi,1860,fic
green,green,jj,1860,fic
image,image,nn1,1860,fic
bitter,bitter,jj,1860,fic
hear,hear,vvi,1860,fic
look,look,vvi,1860,fic
see,see,vvi,1860,fic
bright,bright,jj,1860,fic
bright,bright,jj,1860,fic
smooth,smooth,jj,1860,fic
warm,warm,jj,1860,fic
moonlight,moonlight,nn1,1860,fic
dry,dry,jj,1860,fic
dark,dark,jj,1860,fic
white,white,jj,1860,fic
rough,rough,jj,1860,fic
black,black,jj,1860,fic
wet,wet,jj,1860,fic
see,see,vvi,1860,fic
smooth,smooth,jj,1860,fic
wet,wet,jj,1860,fic
rough,rough,jj_vv0@,1860,fic
see,see,vvi,1860,fic
look,look,vvi,1860,fic
sharp,sharp,jj,1860,fic
see,see,vvi,1860,fic
wet,wet,jj,1860,fic
warm,warm,jj,1860,fic
dry,dry,jj,1860,fic
see,see,vvi,1860,fic
dry,dry,jj_vv0@,1860,fic
dry,dry,jj,1860,fic
warm,warm,jj,1860,fic
clear,clear,jj_rr@_vv0@,1860,fic
moonlight,moonlight,nn1_vv0@,1860,fic
see,see,vvi,1860,fic
eye,eye,nn1,1860,fic
sound,sound,rr,1860,fic
sound,sound,rr%_nn1_jj@,1860,fic
sound,sound,nn1_jj@,1860,fic
see,see,vvi,1860,fic
noise,noise,nn1,1860,fic
voice,voice,nn1,1860,fic
noise,noise,nn1,1860,fic
see,see,vvi,1860,fic
noise,noise,nn1,1860,fic
peep,peep,vvi,1860,fic
see,see,vvi,1860,fic
grunt,grunt,nn1,1860,fic
voice,voice,nn1,1860,fic
sharp,sharp,jj,1860,fic
look,look,vvi,1860,fic
delicious,delicious,jj,1860,fic
watch,watch,vvi,1860,fic
see,see,vvi,1860,fic
see,see,vvi,1860,fic
warm,warm,jj,1860,fic
sight,sight,nn1,1860,fic
touch,touch,vvi,1860,fic
black,black,jj,1860,fic
see,see,vvi,1860,fic
dim,dim,jj,1860,fic
dark,dark,jj_nn1,1860,fic
see,see,vvi,1860,fic
sound,sound,rr,1860,fic
see,see,vvi,1860,fic
noise,noise,nn1,1860,fic
see,see,vvi,1860,fic
talk,talk,nn1,1860,fic
see,see,vvi,1860,fic
rough,rough,jj,1860,fic
silence,silence,nn1,1860,fic
shade,shade,nn1,1860,fic
rough,rough,vv0@_jj,1860,fic
talk,talk,vvi,1860,fic
speak,speak,vvi,1860,fic
silent,silent,jj,1860,fic
song,song,nn1,1860,fic
tune,tune,nn1,1860,fic
roar,roar,vv0,1860,fic
music,music,nn1,1860,fic
see,see,vv0,1860,fic
gaze,gaze,nn1,1860,fic
dense,dense,jj,1860,fic
transparent,transparent,jj,1860,fic
blue,blue,jj,1860,fic
look,look,vv0,1860,fic
see,see,vv0,1860,fic
brown,brown,jj,1860,fic
muddy,muddy,jj,1860,fic
bright,bright,jj,1860,fic
blue,blue,jj,1860,fic
golden,golden,jj,1860,fic
image,image,nn1,1860,fic
smooth,smooth,vvi,1860,fic
sweet,sweet,jj,1860,fic
look,look,vv0_nn1,1860,fic
brilliant,brilliant,jj,1860,fic
gaze,gaze,nn1,1860,fic
sight,sight,nn1,1860,fic
see,see,vvi,1860,fic
voice,voice,nn1,1860,fic
talk,talk,vv0,1860,fic
music,music,nn1,1860,fic
see,see,vvi,1860,fic
cold,cold,jj_nn1,1860,fic
see,see,vv0,1860,fic
see,see,vvi,1860,fic
dark,dark,nn1_jj,1860,fic
sour,sour,jj,1860,fic
hear,hear,vvi,1860,fic
sour,sour,jj,1860,fic
see,see,vvi,1860,fic
picture,picture,nn1,1860,fic
taste,taste,nn1,1860,fic
rough,rough,jj,1860,fic
see,see,vv0,1860,fic
sour,sour,jj,1860,fic
flavor,flavor,nn1,1860,fic
taste,taste,nn1,1860,fic
spicy,spicy,jj,1860,fic
talk,talk,nn1,1860,fic
see,see,vvi,1860,fic
tender,tender,jj,1860,fic
see,see,vv0,1860,fic
loud,loud,jj_rr,1860,fic
see,see,vvi,1860,fic
eye,eye,nn1,1860,fic
black,black,jj,1860,fic
see,see,vvi,1860,fic
cold,cold,jj,1860,fic
watch,watch,nn1,1860,fic
warmth,warmth,nn1,1860,fic
see,see,vv0,1860,fic
hear,hear,vv0,1860,fic
music,music,nn1,1860,fic
sound,sound,nn1_jj@,1860,fic
see,see,vvi,1860,fic
hear,hear,vvi,1860,fic
speak,speak,vvi,1860,fic
see,see,vvi,1860,fic
look,look,vv0,1860,fic
picture,picture,nn1,1860,fic
talk,talk,nn1_vv0,1860,fic
see,see,vvi,1860,fic
sound,sound,nn1,1860,fic
red,red,jj,1860,fic
see,see,vvi,1860,fic
noisy,noisy,jj,1860,fic
see,see,vvi,1860,fic
sonorous,sonorous,jj,1860,fic
black,black,jj,1860,fic
brown,brown,jj,1860,fic
shine,shine,vv0,1860,fic
sight,sight,nn1,1860,fic
bright,bright,jj,1860,fic
eye,eye,nn1,1860,fic
talk,talk,vvi,1860,fic
dark,dark,jj_nn1,1860,fic
eye,eye,nn1,1860,fic
eye,eye,nn1,1860,fic
hear,hear,vvi,1860,fic
flavor,flavor,nn1,1860,fic
sharp,sharp,jj,1860,fic
sharp,sharp,jj_rr@,1860,fic
taste,taste,vvi,1860,fic
sight,sight,nn1,1860,fic
dry,dry,jj,1860,fic
crack,crack,nn1_jj@,1860,fic
sight,sight,nn1,1860,fic
speak,speak,vvi,1860,fic
sight,sight,nn1,1860,fic
taste,taste,nn1,1860,fic
eye,eye,nn1,1860,fic
soft,soft,jj,1860,fic
dark,dark,jj_nn1,1860,fic
fragrance,fragrance,nn1,1860,fic
hot,hot,jj,1860,fic
rough,rough,jj,1860,fic
rough,rough,jj,1860,fic
clear,clear,jj,1860,fic
look,look,vvi,1860,fic
sight,sight,nn1,1860,fic
sound,sound,nn1,1860,fic
glare,glare,nn1,1860,fic
murmur,murmur,nn1,1860,fic
dark,dark,jj_nn1,1860,fic
silent,silent,jj,1860,fic
eye,eye,nn1,1860,fic
shady,shady,jj,1860,fic
refreshing,refreshing,jj,1860,fic
taste,taste,nn1,1860,fic
heat,heat,nn1,1860,fic
heat,heat,nn1,1860,fic
shade,shade,nn1,1860,fic
see,see,vvi,1860,fic
look,look,vv0,1860,fic
see,see,vv0,1860,fic
taste,taste,nn1,1860,fic
hear,hear,vvi,1860,fic
disgusting,disgusting,jj,1860,fic
picture,picture,nn1,1860,fic
savor,savor,nn1,1860,fic
see,see,vvi,1860,fic
see,see,vv0,1860,fic
clear,clear,vvi,1860,fic
heat,heat,nn1,1860,fic
sight,sight,nn1,1860,fic
red,red,jj,1860,fic
rough,rough,jj,1860,fic
hot,hot,jj,1860,fic
eye,eye,nn1,1860,fic
dull,dull,jj,1860,fic
rough,rough,jj,1860,fic
reflection,reflection,nn1,1860,fic
rough,rough,jj,1860,fic
look,look,vvi,1860,fic
sour,sour,jj,1860,fic
sight,sight,nn1,1860,fic
hot,hot,jj,1860,fic
see,see,vv0,1860,fic
talk,talk,nn1,1860,fic
speak,speak,vvi,1860,fic
blue,blue,jj,1860,fic
speak,speak,vv0,1860,fic
black,black,jj,1860,fic
shade,shade,nn1,1860,fic
orange,orange,nn1_jj,1860,fic
rough,rough,jj,1860,fic
music,music,nn1,1860,fic
sweet,sweet,jj,1860,fic
listen,listen,vvi,1860,fic
gaze,gaze,nn1,1860,fic
rough,rough,jj,1860,fic
sight,sight,nn1,1860,fic
black,black,jj,1860,fic
look,look,vvi,1860,fic
look,look,nn1,1860,fic
pale,pale,jj,1860,fic
gaze,gaze,nn1,1860,fic
eye,eye,nn1,1860,fic
red,red,jj,1860,fic
eye,eye,nn1,1860,fic
red,red,jj,1860,fic
reeking,reek,vvg,1860,fic
hot,hot,jj,1860,fic
silence,silence,nn1,1860,fic
red,red,jj,1860,fic
dull,dull,jj_vv0@,1860,fic
speak,speak,vvi,1860,fic
speak,speak,vvi,1860,fic
trumpet,trumpet,nn1,1860,fic
hear,hear,vvi,1860,fic
see,see,vvi,1860,fic
talk,talk,nn1,1860,fic
flavor,flavor,nn1,1860,fic
see,see,vvi,1860,fic
look,look,nn1,1860,fic
silent,silent,jj,1860,fic
dark,dark,jj,1860,fic
blue,blue,jj,1860,fic
eye,eye,nn1,1860,fic
shade,shade,nn1,1860,fic
shine,shine,vvi,1860,fic
see,see,vvi,1860,fic
eye,eye,nn1,1860,fic
see,see,vvi,1860,fic
dark,dark,nn1_jj,1860,fic
eye,eye,nn1,1860,fic
look,look,vv0_nn1,1860,fic
see,see,vv0,1860,fic
eye,eye,nn1,1860,fic
scent,scent,nn1,1860,fic
dark,dark,jj_nn1,1860,fic
look,look,vvi,1860,fic
sunny,sunny,jj,1860,fic
hear,hear,vv0,1860,fic
see,see,vv0,1860,fic
burning,burning,jj_nn1%,1860,fic
see,see,vv0,1860,fic
see,see,vvi,1860,fic
look,look,vvi,1860,fic
look,look,nn1,1860,fic
green,green,nn1,1860,fic
flavor,flavor,nn1,1860,fic
speak,speak,vvi,1860,fic
look,look,vvi,1860,fic
dark,dark,nn1_jj,1860,fic
touch,touch,vv0,1860,fic
clamor,clamor,nn1,1860,fic
see,see,vv0,1860,fic
song,song,nn1,1860,fic
heat,heat,nn1,1860,fic
sight,sight,nn1,1860,fic
shade,shade,nn1,1860,fic
refreshing,refreshing,jj,1860,fic
fragrance,fragrance,nn1,1860,fic
heat,heat,nn1,1860,fic
voice,voice,nn1,1860,fic
eye,eye,nn1,1860,fic
look,look,vvi,1860,fic
dark,dark,nn1_jj,1860,fic
illuminated,illuminate,jj,1860,fic
image,image,nn1,1860,fic
shining,shine,jj,1860,fic
hear,hear,vvi,1860,fic
talk,talk,nn1,1860,fic
black,black,jj,1860,fic
green,green,nn1_jj,1860,fic
vocal,vocal,jj,1860,fic
buzz,buzz,fu,1860,fic
heat,heat,nn1,1860,fic
cold,cold,jj,1860,fic
scream,scream,nn1,1860,fic
see,see,vv0,1860,fic
look,look,vv0,1860,fic
brown,brown,jj,1860,fic
see,see,vv0,1860,fic
eye,eye,nn1,1860,fic
look,look,vvi,1860,fic
clear,clear,jj_rr@_vv0@,1860,fic
watch,watch,vvi,1860,fic
heat,heat,nn1,1860,fic
listen,listen,vvi,1860,fic
bright,bright,jj,1860,fic
dark,dark,jj_nn1,1860,fic
picture,picture,nn1,1860,fic
shade,shade,nn1,1860,fic
look,look,nn1,1860,fic
shade,shade,nn1,1860,fic
flavor,flavor,nn1,1860,fic
oily,oily,jj,1860,fic
shade,shade,nn1,1860,fic
speak,speak,vvi,1860,fic
silence,silence,nn1,1860,fic
see,see,vvi,1860,fic
see,see,vv0,1860,fic
hear,hear,vvi,1860,fic
rough,rough,jj_vv0@,1860,fic
speak,speak,vvi,1860,fic
rigid,rigid,jj,1860,fic
loud,loud,jj,1860,fic
see,see,vv0,1860,fic
eye,eye,nn1,1860,fic
blue,blue,jj,1860,fic
see,see,vv0,1860,fic
blue,blue,jj,1860,fic
colored,color,jj@,1860,fic
bright,bright,jj,1860,fic
pink,pink,jj,1860,fic
scarlet,scarlet,jj,1860,fic
dark,dark,nn1_jj,1860,fic
green,green,nn1,1860,fic
white,white,jj,1860,fic
golden,golden,jj,1860,fic
white,white,jj,1860,fic
sweet,sweet,jj,1860,fic
eye,eye,nn1,1860,fic
see,see,vvi,1860,fic
golden,golden,jj,1860,fic
image,image,nn1,1860,fic
picture,picture,nn1,1860,fic
bitter,bitter,jj,1860,fic
see,see,vvi,1860,fic
color,color,nn1,1860,fic
silent,silent,jj,1860,fic
dry,dry,jj,1860,fic
heat,heat,nn1,1860,fic
hot,hot,jj,1860,fic
hot,hot,jj,1860,fic
music,music,nn1,1860,fic
music,music,nn1,1860,fic
tune,tune,nn1,1860,fic
music,music,nn1,1860,fic
music,music,nn1,1860,fic
sound,sound,nn1,1860,fic
music,music,nn1,1860,fic
music,music,nn1,1860,fic
song,song,nn1,1860,fic
dark,dark,jj_nn1,1860,fic
look,look,nn1,1860,fic
dark,dark,jj_nn1,1860,fic
sound,sound,nn1,1860,fic
speak,speak,vvi,1860,fic
shade,shade,nn1,1860,fic
dark,dark,nn1_jj,1860,fic
dark,dark,jj_nn1,1860,fic
dark,dark,nn1_jj,1860,fic
dark,dark,jj_nn1,1860,fic
black,black,jj,1860,fic
brown,brown,jj,1860,fic
speak,speak,vvi,1860,fic
speak,speak,vvi,1860,fic
murmur,murmur,nn1,1860,fic
color,color,nn1,1860,fic
eye,eye,nn1,1860,fic
voice,voice,nn1,1860,fic
song,song,nn1,1860,fic
pearly,pearly,jj,1860,fic
see,see,vvi,1860,fic
shade,shade,nn1,1860,fic
image,image,nn1,1860,fic
shadow,shadow,nn1,1860,fic
eye,eye,nn1,1860,fic
look,look,nn1,1860,fic
see,see,vvi,1860,fic
eye,eye,nn1,1860,fic
look,look,nn1,1860,fic
deaf,deaf,jj,1860,fic
song,song,nn1,1860,fic
music,music,nn1,1860,fic
voice,voice,nn1,1860,fic
see,see,vvi,1860,fic
rough,rough,jj,1860,fic
listen,listen,vvi,1860,fic
silent,silent,jj,1860,fic
look,look,vvi,1860,fic
see,see,vvi,1860,fic
talk,talk,vvi,1860,fic
talk,talk,vvi,1860,fic
muddy,muddy,jj,1860,fic
touch,touch,nn1,1860,fic
voice,voice,nn1,1860,fic
heat,heat,nn1,1860,fic
hot,hot,jj,1860,fic
silent,silent,jj,1860,fic
hear,hear,vv0,1860,fic
look,look,vv0,1860,fic
clear,clear,jj,1860,fic
cold,cold,jj_nn1,1860,fic
loud,loud,rr_jj,1860,fic
thunder,thunder,nn1,1860,fic
rough,rough,jj,1860,fic
white,white,jj,1860,fic
hear,hear,vvi,1860,fic
look,look,nn1,1860,fic
fluid,fluid,nn1,1860,fic
eye,eye,nn1,1860,fic
dark,dark,nn1_jj,1860,fic
song,song,nn1,1860,fic
listen,listen,vvi,1860,fic
tune,tune,nn1,1860,fic
look,look,vv0_nn1,1860,fic
sing,sing,vv0,1860,fic
golden,golden,jj,1860,fic
color,color,nn1,1860,fic
shade,shade,nn1,1860,fic
taste,taste,nn1,1860,fic
voice,voice,nn1,1860,fic
listen,listen,vvi,1860,fic
hot,hot,jj,1860,fic
guitar,guitar,nn1,1860,fic
music,music,nn1,1860,fic
melody,melody,nn1,1860,fic
guitar,guitar,nn1,1860,fic
voice,voice,nn1,1860,fic
harp,harp,nn1,1860,fic
melody,melody,nn1,1860,fic
sweet,sweet,jj,1860,fic
music,music,nn1,1860,fic
melody,melody,nn1,1860,fic
perfume,perfume,nn1,1860,fic
vocal,vocal,jj,1860,fic
eye,eye,nn1,1860,fic
radiant,radiant,jj,1860,fic
bright,bright,jj,1860,fic
gleam,gleam,vv0_nn1,1860,fic
voice,voice,nn1,1860,fic
look,look,nn1,1860,fic
song,song,nn1,1860,fic
see,see,vvi,1860,fic
see,see,vvi,1860,fic
look,look,vvi,1860,fic
pale,pale,jj,1860,fic
flavor,flavor,nn1,1860,fic
touch,touch,vv0,1860,fic
song,song,nn1,1860,fic
see,see,vv0,1860,fic
hear,hear,vv0,1860,fic
see,see,vvi,1860,fic
clear,clear,jj_rr@,1860,fic
watch,watch,nn1_vv0,1860,fic
talk,talk,vvi,1860,fic
eye,eye,nn1,1860,fic
glance,glance,nn1,1860,fic
see,see,vvi,1860,fic
glance,glance,nn1,1860,fic
eye,eye,nn1,1860,fic
sweet,sweet,jj,1860,fic
moonlight,moonlight,nn1,1860,fic
sweet,sweet,jj,1860,fic
speak,speak,vv0,1860,fic
speak,speak,vv0,1860,fic
look,look,nn1,1860,fic
speak,speak,vvi,1860,fic
silent,silent,jj,1860,fic
cold,cold,jj_nn1,1860,fic
voice,voice,nn1,1860,fic
look,look,vvi,1860,fic
sight,sight,nn1,1860,fic
see,see,vv0,1860,fic
music,music,nn1,1860,fic
picture,picture,nn1,1860,fic
sour,sour,jj,1860,fic
silent,silent,jj,1860,fic
speak,speak,vvi,1860,fic
eye,eye,nn1,1860,fic
sing,sing,vvi,1860,fic
talk,talk,vvi,1860,fic
vivid,vivid,jj,1860,fic
dull,dull,jj,1860,fic
look,look,vv0,1860,fic
speak,speak,vvi,1860,fic
look,look,vvi,1860,fic
song,song,nn1,1860,fic
golden,golden,jj,1860,fic
look,look,vvi,1860,fic
hear,hear,vv0,1860,fic
hear,hear,vv0,1860,fic
sweet,sweet,jj,1860,fic
pale,pale,jj,1860,fic
red,red,jj_nn1,1860,fic
look,look,nn1,1860,fic
song,song,nn1,1860,fic
violet,violet,np1,1860,fic
watch,watch,vv0,1860,fic
look,look,vvi,1860,fic
blue,blue,jj,1860,fic
golden,golden,jj,1860,fic
hear,hear,vvi,1860,fic
noise,noise,nn1,1860,fic
look,look,vvi,1860,fic
brown,brown,jj,1860,fic
black,black,jj,1860,fic
black,black,jj,1860,fic
behold,behold,vvi,1860,fic
blue,blue,jj,1860,fic
white,white,jj,1860,fic
blue,blue,jj,1860,fic
see,see,vvi,1860,fic
see,see,vvi,1860,fic
see,see,vvi,1860,fic
see,see,vvi,1860,fic
look,look,nn1,1860,fic
