Word,Lemma,POS,Year,Register
sharp,sharp,rr@,1880,fic
cold,cold,jj_nn1,1880,fic
black,black,nn1@_jj,1880,fic
dim,dim,jj,1880,fic
sight,sight,nn1,1880,fic
voice,voice,nn1,1880,fic
touch,touch,nn1,1880,fic
see,see,vvi,1880,fic
silence,silence,nn1,1880,fic
black,black,jj_nn1@,1880,fic
tender,tender,jj,1880,fic
gray,gray,jj_nn1@,1880,fic
sound,sound,nn1,1880,fic
dull,dull,jj,1880,fic
sound,sound,nn1,1880,fic
bell,bell,nn1,1880,fic
silence,silence,nn1_vv0@,1880,fic
pale,pale,jj,1880,fic
hear,hear,vvi,1880,fic
talk,talk,vvi,1880,fic
eye,eye,nn1,1880,fic
eye,eye,nn1,1880,fic
dim,dim,jj_vv0,1880,fic
sweet,sweet,jj,1880,fic
deaf,deaf,jj,1880,fic
clear,clear,jj,1880,fic
look,look,vv0,1880,fic
gaze,gaze,nn1,1880,fic
wet,wet,vv0@_vvd@_jj_vvn@,1880,fic
see,see,vvi,1880,fic
soft,soft,jj,1880,fic
dark,dark,jj,1880,fic
blue,blue,jj,1880,fic
melody,melody,nn1,1880,fic
black,black,jj_nn1@,1880,fic
see,see,vvi,1880,fic
bright,bright,jj,1880,fic
watch,watch,vv0,1880,fic
yellow,yellow,jj,1880,fic
dry,dry,jj,1880,fic
hot,hot,jj,1880,fic
brown,brown,jj,1880,fic
refreshing,refreshing,jj,1880,fic
gleam,gleam,vv0,1880,fic
dark,dark,jj_nn1,1880,fic
dim,dim,jj_vv0,1880,fic
bright,bright,jj,1880,fic
crimson,crimson,jj_nn1,1880,fic
red,red,nn1_jj,1880,fic
shining,shine,jj,1880,fic
red,red,jj_nn1,1880,fic
soft,soft,jj,1880,fic
voice,voice,nn1,1880,fic
pink,pink,jj,1880,fic
gray,gray,jj_nn1@,1880,fic
bright,bright,jj,1880,fic
see,see,vvi,1880,fic
dim,dim,vvi,1880,fic
blue,blue,jj_nn1@,1880,fic
sweet,sweet,jj,1880,fic
sweet,sweet,jj_nn1@,1880,fic
silence,silence,nn1,1880,fic
hum,hum,nn1_vv0,1880,fic
hear,hear,vv0,1880,fic
see,see,vvi,1880,fic
sweet,sweet,jj,1880,fic
dim,dim,jj,1880,fic
shade,shade,nn1,1880,fic
white,white,jj,1880,fic
sunny,sunny,jj,1880,fic
shining,shine,jj,1880,fic
red,red,nn1,1880,fic
blue,blue,jj_nn1@,1880,fic
hear,hear,vvi,1880,fic
soft,soft,jj,1880,fic
clear,clear,jj,1880,fic
dull,dull,jj,1880,fic
see,see,vvi,1880,fic
ripple,ripple,nn1,1880,fic
watch,watch,nn1,1880,fic
sight,sight,nn1,1880,fic
sweet,sweet,jj,1880,fic
tender,tender,jj,1880,fic
golden,golden,jj,1880,fic
silence,silence,nn1,1880,fic
fragrance,fragrance,nn1,1880,fic
purple,purple,jj,1880,fic
vivid,vivid,jj,1880,fic
sound,sound,nn1,1880,fic
voice,voice,nn1,1880,fic
dim,dim,vv0_jj,1880,fic
shining,shine,vvg,1880,fic
watch,watch,vv0,1880,fic
radiant,radiant,jj,1880,fic
shining,shine,vvg_jj,1880,fic
hot,hot,jj,1880,fic
purple,purple,jj_nn1@,1880,fic
golden,golden,jj,1880,fic
yellow,yellow,jj,1880,fic
gray,gray,jj,1880,fic
pale,pale,jj,1880,fic
see,see,vvi,1880,fic
shadow,shadow,nn1,1880,fic
cold,cold,jj_nn1,1880,fic
warm,warm,jj,1880,fic
dim,dim,jj_vv0,1880,fic
tender,tender,jj,1880,fic
shadow,shadow,nn1,1880,fic
eye,eye,nn1,1880,fic
sweet,sweet,jj,1880,fic
look,look,vvi,1880,fic
warm,warm,jj,1880,fic
clear,clear,jj_vv0@,1880,fic
see,see,vvi,1880,fic
sweet,sweet,jj,1880,fic
see,see,vvi,1880,fic
cold,cold,jj,1880,fic
dull,dull,jj_vv0@,1880,fic
gray,gray,np1_jj@,1880,fic
sweet,sweet,jj,1880,fic
gray,gray,jj_nn1@,1880,fic
soft,soft,jj,1880,fic
crimson,crimson,jj_nn1,1880,fic
soft,soft,jj,1880,fic
brown,brown,jj,1880,fic
hear,hear,vvi,1880,fic
sight,sight,nn1,1880,fic
song,song,nn1,1880,fic
rustle,rustle,nn1,1880,fic
green,green,jj_nn1,1880,fic
hum,hum,nn1,1880,fic
perfumed,perfumed,jj,1880,fic
black,black,nn1@_jj,1880,fic
dark,dark,jj_nn1,1880,fic
listen,listen,vvi,1880,fic
purple,purple,jj,1880,fic
soft,soft,jj,1880,fic
green,green,jj_nn1,1880,fic
sweet,sweet,jj_nn1@,1880,fic
touch,touch,vvi,1880,fic
blue,blue,jj_nn1@,1880,fic
sweet,sweet,jj,1880,fic
bitter,bitter,jj,1880,fic
shadow,shadow,nn1,1880,fic
song,song,nn1,1880,fic
behold,behold,vv0,1880,fic
hot,hot,jj,1880,fic
red,red,jj,1880,fic
brown,brown,jj,1880,fic
dim,dim,jj,1880,fic
noiseless,noiseless,jj,1880,fic
sight,sight,nn1,1880,fic
voice,voice,nn1,1880,fic
voice,voice,nn1,1880,fic
roar,roar,nn1,1880,fic
blue,blue,nn1@_jj,1880,fic
groan,groan,nn1,1880,fic
red,red,nn1_jj,1880,fic
hot,hot,jj,1880,fic
moonlight,moonlight,nn1,1880,fic
blue,blue,jj,1880,fic
odor,odor,nn1,1880,fic
song,song,nn1,1880,fic
ring,ring,vv0,1880,fic
green,green,nn1_jj,1880,fic
voice,voice,nn1,1880,fic
tune,tune,nn1,1880,fic
sweet,sweet,jj_nn1@,1880,fic
white,white,jj,1880,fic
golden,golden,jj,1880,fic
tender,tender,jj_vv0@,1880,fic
song,song,nn1,1880,fic
murmur,murmur,nn1_vv0,1880,fic
bright,bright,jj,1880,fic
green,green,jj_nn1,1880,fic
sound,sound,vv0@_nn1,1880,fic
whisper,whisper,vv0,1880,fic
speak,speak,vv0,1880,fic
noise,noise,nn1,1880,fic
green,green,jj_nn1,1880,fic
brown,brown,jj,1880,fic
see,see,vvi,1880,fic
cold,cold,jj_nn1,1880,fic
warm,warm,jj,1880,fic
red,red,jj_nn1,1880,fic
hear,hear,vvi,1880,fic
golden,golden,jj,1880,fic
red,red,jj_nn1,1880,fic
white,white,jj_np1,1880,fic
warm,warm,jj_vv0@,1880,fic
sight,sight,nn1,1880,fic
dark,dark,nn1_jj,1880,fic
yellow,yellow,jj,1880,fic
see,see,vvi,1880,fic
black,black,nn1@_jj_vv0%,1880,fic
blue,blue,jj_nn1@,1880,fic
look,look,vv0,1880,fic
see,see,vvi,1880,fic
dark,dark,jj_nn1,1880,fic
moonlight,moonlight,nn1,1880,fic
yellow,yellow,jj,1880,fic
moonlight,moonlight,nn1,1880,fic
silence,silence,nn1,1880,fic
bitter,bitter,jj,1880,fic
sweet,sweet,jj_nn1@,1880,fic
song,song,nn1,1880,fic
cold,cold,nn1_jj,1880,fic
see,see,vv0,1880,fic
green,green,nn1_jj,1880,fic
sweet,sweet,jj_nn1@,1880,fic
see,see,vvi,1880,fic
silence,silence,nn1_vv0@,1880,fic
soft,soft,jj,1880,fic
hear,hear,vv0,1880,fic
see,see,vv0,1880,fic
shining,shine,jj,1880,fic
shadow,shadow,nn1,1880,fic
golden,golden,jj,1880,fic
radiant,radiant,jj,1880,fic
noiseless,noiseless,jj_np1@,1880,fic
silent,silent,jj,1880,fic
shadow,shadow,nn1_vv0@,1880,fic
dim,dim,vv0_jj,1880,fic
dark,dark,nn1,1880,fic
cold,cold,jj_nn1,1880,fic
see,see,vvi,1880,fic
dim,dim,vvi,1880,fic
black,black,jj,1880,fic
dense,dense,jj,1880,fic
sweet,sweet,jj,1880,fic
soft,soft,jj,1880,fic
look,look,nn1_vv0,1880,fic
radiant,radiant,jj,1880,fic
see,see,vv0,1880,fic
noiseless,noiseless,jj,1880,fic
green,green,jj_nn1,1880,fic
tender,tender,jj,1880,fic
blue,blue,nn1@_jj,1880,fic
sing,sing,vv0,1880,fic
hot,hot,jj,1880,fic
green,green,nn1_jj,1880,fic
scarlet,scarlet,jj,1880,fic
red,red,nn1_jj,1880,fic
blue,blue,jj,1880,fic
yellow,yellow,jj,1880,fic
radiant,radiant,jj,1880,fic
scarlet,scarlet,jj,1880,fic
gray,gray,jj,1880,fic
bright,bright,jj,1880,fic
sing,sing,vv0,1880,fic
red,red,jj,1880,fic
heat,heat,nn1,1880,fic
sweet,sweet,jj,1880,fic
voice,voice,nn1,1880,fic
hot,hot,jj,1880,fic
shadow,shadow,nn1,1880,fic
black,black,jj,1880,fic
dull,dull,jj,1880,fic
sound,sound,nn1,1880,fic
guttural,guttural,jj,1880,fic
twang,twang,nn1,1880,fic
violin,violin,nn1,1880,fic
melodious,melodious,jj,1880,fic
music,music,nn1,1880,fic
dark,dark,jj,1880,fic
white,white,jj,1880,fic
voice,voice,nn1,1880,fic
gray,gray,nn1@_jj,1880,fic
smooth,smooth,jj,1880,fic
white,white,jj,1880,fic
brown,brown,jj_nn1@,1880,fic
listen,listen,vv0,1880,fic
see,see,vvi,1880,fic
silent,silent,jj,1880,fic
dark,dark,nn1,1880,fic
see,see,vvi,1880,fic
hear,hear,vvi,1880,fic
eye,eye,nn1,1880,fic
black,black,jj_nn1@,1880,fic
look,look,nn1,1880,fic
look,look,vv0,1880,fic
talk,talk,vv0,1880,fic
clash,clash,vv0,1880,fic
speak,speak,vvi,1880,fic
hear,hear,vvi,1880,fic
hear,hear,vvi,1880,fic
speak,speak,vvi,1880,fic
see,see,vv0,1880,fic
burning,burn,vvg,1880,fic
look,look,vvi,1880,fic
shadow,shadow,nn1,1880,fic
ring,ring,nn1,1880,fic
dense,dense,jj,1880,fic
silence,silence,nn1,1880,fic
wet,wet,jj,1880,fic
sonorous,sonorous,jj,1880,fic
silence,silence,nn1,1880,fic
glimpse,glimpse,nn1,1880,fic
eye,eye,nn1,1880,fic
song,song,nn1,1880,fic
rattle,rattle,vvi,1880,fic
shadow,shadow,nn1,1880,fic
dark,dark,nn1_jj,1880,fic
see,see,vvi,1880,fic
see,see,vvi,1880,fic
look,look,vvi,1880,fic
warmth,warmth,nn1,1880,fic
perfume,perfume,nn1,1880,fic
bright,bright,jj,1880,fic
gray,gray,jj,1880,fic
red,red,jj_nn1,1880,fic
cold,cold,rr%,1880,fic
look,look,vvi,1880,fic
illuminated,illuminate,vvd,1880,fic
stare,stare,nn1@,1880,fic
silent,silent,jj,1880,fic
moonlight,moonlight,nn1,1880,fic
look,look,nn1,1880,fic
bitterness,bitterness,nn1,1880,fic
rough,rough,jj,1880,fic
white,white,jj,1880,fic
dark,dark,jj_nn1,1880,fic
see,see,vvi,1880,fic
see,see,vvi,1880,fic
green,green,jj,1880,fic
white,white,jj,1880,fic
rough,rough,jj,1880,fic
listen,listen,vvi,1880,fic
reflection,reflection,nn1,1880,fic
look,look,nn1,1880,fic
bright,bright,jj,1880,fic
clear,clear,vv0@,1880,fic
see,see,vv0,1880,fic
hear,hear,vvi,1880,fic
see,see,vv0,1880,fic
see,see,vv0,1880,fic
smooth,smooth,jj,1880,fic
see,see,vv0,1880,fic
hear,hear,vvi,1880,fic
see,see,vv0,1880,fic
white,white,jj,1880,fic
ring,ring,nn1,1880,fic
ring,ring,nn1,1880,fic
cold,cold,jj,1880,fic
look,look,vvi,1880,fic
cold,cold,jj_rr%,1880,fic
touch,touch,vvi,1880,fic
cold,cold,jj,1880,fic
heat,heat,nn1,1880,fic
silent,silent,jj,1880,fic
speak,speak,vvi,1880,fic
hot,hot,jj,1880,fic
heat,heat,nn1,1880,fic
look,look,vvi,1880,fic
speak,speak,vv0,1880,fic
look,look,vv0,1880,fic
speak,speak,vv0,1880,fic
talk,talk,vv0,1880,fic
voice,voice,nn1,1880,fic
speak,speak,vvi,1880,fic
piano,piano,nn1,1880,fic
flute,flute,nn1,1880,fic
voice,voice,nn1,1880,fic
color,color,nn1,1880,fic
look,look,vvi,1880,fic
look,look,vvi,1880,fic
silence,silence,nn1,1880,fic
black,black,jj,1880,fic
see,see,vvi,1880,fic
talk,talk,nn1,1880,fic
clear,clear,jj,1880,fic
soft,soft,jj,1880,fic
glare,glare,nn1,1880,fic
talk,talk,vvi,1880,fic
talk,talk,vvi,1880,fic
listen,listen,vv0,1880,fic
voice,voice,nn1,1880,fic
white,white,jj_nn1@,1880,fic
see,see,vvi,1880,fic
black,black,jj,1880,fic
white,white,jj_nn1@,1880,fic
clear,clear,rr,1880,fic
speak,speak,vvi,1880,fic
eye,eye,nn1,1880,fic
talk,talk,nn1_vv0,1880,fic
noisy,noisy,jj,1880,fic
clear,clear,jj_rr@,1880,fic
voice,voice,nn1,1880,fic
voice,voice,nn1,1880,fic
red,red,jj_nn1,1880,fic
look,look,vv0,1880,fic
see,see,vvi,1880,fic
scarlet,scarlet,jj,1880,fic
see,see,vvi,1880,fic
white,white,jj,1880,fic
see,see,vv0,1880,fic
speak,speak,vvi,1880,fic
rough,rough,jj_vv0@,1880,fic
look,look,vv0,1880,fic
eye,eye,nn1,1880,fic
glance,glance,nn1,1880,fic
colored,color,vvd,1880,fic
silence,silence,nn1,1880,fic
blue,blue,jj,1880,fic
pinkish,pinkish,jj,1880,fic
music,music,nn1,1880,fic
music,music,nn1,1880,fic
touch,touch,vvi,1880,fic
speak,speak,vvi,1880,fic
smooth,smooth,jj,1880,fic
talk,talk,nn1,1880,fic
talk,talk,nn1,1880,fic
wet,wet,jj,1880,fic
clear,clear,jj,1880,fic
loud,loud,jj_rr,1880,fic
voice,voice,nn1,1880,fic
ring,ring,vvi,1880,fic
silence,silence,nn1,1880,fic
voice,voice,nn1,1880,fic
sharp,sharp,jj,1880,fic
silence,silence,nn1,1880,fic
warm,warm,jj_vv0@,1880,fic
impalpable,impalpable,jj,1880,fic
scent,scent,vvi,1880,fic
burning,burning,jj_nn1%,1880,fic
green,green,nn1_jj,1880,fic
white,white,jj,1880,fic
music,music,nn1,1880,fic
see,see,vvi,1880,fic
eye,eye,nn1,1880,fic
see,see,vvi,1880,fic
sight,sight,nn1,1880,fic
brown,brown,np1,1880,fic
colored,color,jj@,1880,fic
flute,flute,nn1,1880,fic
speak,speak,vvi,1880,fic
golden,golden,jj,1880,fic
black,black,jj,1880,fic
hot,hot,jj,1880,fic
dark,dark,nn1_jj,1880,fic
stare,stare,vvi,1880,fic
bright,bright,jj,1880,fic
loud,loud,jj_rr,1880,fic
blue,blue,jj,1880,fic
orange,orange,nn1_jj,1880,fic
sunny,sunny,jj,1880,fic
vivid,vivid,jj,1880,fic
green,green,nn1,1880,fic
shadow,shadow,nn1,1880,fic
silent,silent,jj,1880,fic
clear,clear,jj_rr@,1880,fic
red,red,jj_nn1,1880,fic
dark,dark,jj_nn1,1880,fic
crimson,crimson,nn1,1880,fic
soft,soft,jj,1880,fic
slippery,slippery,jj,1880,fic
touch,touch,nn1,1880,fic
silent,silent,jj,1880,fic
burning,burn,vvg_jj,1880,fic
shady,shady,jj,1880,fic
speak,speak,vvi,1880,fic
hot,hot,jj,1880,fic
sweet,sweet,jj,1880,fic
clear,clear,jj_rr@,1880,fic
stroke,stroke,nn1,1880,fic
eye,eye,nn1,1880,fic
bright,bright,jj,1880,fic
shadow,shadow,nn1,1880,fic
stifled,stifle,jj@,1880,fic
bitter,bitter,jj,1880,fic
speak,speak,vvi,1880,fic
clear,clear,vvi,1880,fic
voice,voice,nn1,1880,fic
see,see,vvi,1880,fic
silence,silence,nn1,1880,fic
silence,silence,nn1,1880,fic
black,black,jj,1880,fic
silence,silence,nn1,1880,fic
speak,speak,vvi,1880,fic
groan,groan,nn1,1880,fic
reflection,reflection,nn1,1880,fic
dark,dark,jj_nn1,1880,fic
black,black,jj,1880,fic
cold,cold,jj,1880,fic
tender,tender,jj,1880,fic
listen,listen,vvi,1880,fic
sound,sound,nn1,1880,fic
thunder,thunder,nn1,1880,fic
screech,screech,nn1,1880,fic
dark,dark,jj_nn1,1880,fic
look,look,vvi,1880,fic
watch,watch,nn1,1880,fic
bell,bell,nn1,1880,fic
silence,silence,nn1,1880,fic
silence,silence,nn1,1880,fic
audible,audible,jj,1880,fic
gaze,gaze,nn1,1880,fic
silence,silence,nn1,1880,fic
red,red,jj_nn1,1880,fic
ring,ring,nn1,1880,fic
purple,purple,jj,1880,fic
yellow,yellow,jj,1880,fic
hum,hum,nn1,1880,fic
red,red,jj_nn1,1880,fic
dark,dark,jj,1880,fic
burning,burn,vvg,1880,fic
hot,hot,jj,1880,fic
blurred,blur,jj@,1880,fic
glance,glance,nn1,1880,fic
brilliant,brilliant,jj,1880,fic
shadow,shadow,nn1,1880,fic
see,see,vv0,1880,fic
odor,odor,nn1,1880,fic
eye,eye,nn1,1880,fic
illuminated,illuminate,jj,1880,fic
rigid,rigid,jj,1880,fic
look,look,nn1,1880,fic
obscurity,obscurity,nn1,1880,fic
clang,clang,nn1,1880,fic
bell,bell,nn1,1880,fic
reflection,reflection,nn1,1880,fic
talk,talk,vvi,1880,fic
silent,silent,jj,1880,fic
hum,hum,nn1,1880,fic
murmur,murmur,nn1,1880,fic
moonlight,moonlight,nn1,1880,fic
speak,speak,vvi,1880,fic
sharp,sharp,jj_rr@,1880,fic
pale,pale,jj,1880,fic
white,white,jj,1880,fic
ring,ring,nn1,1880,fic
look,look,vvi,1880,fic
ring,ring,nn1,1880,fic
white,white,jj,1880,fic
blue,blue,jj,1880,fic
crimson,crimson,nn1_jj,1880,fic
voice,voice,nn1,1880,fic
speak,speak,vvi,1880,fic
silence,silence,nn1,1880,fic
eye,eye,nn1,1880,fic
white,white,jj,1880,fic
ring,ring,nn1,1880,fic
ring,ring,nn1,1880,fic
ring,ring,nn1,1880,fic
talk,talk,nn1,1880,fic
talk,talk,nn1,1880,fic
see,see,vvi,1880,fic
see,see,vvi,1880,fic
cold,cold,nn1_jj,1880,fic
speak,speak,vvi,1880,fic
talk,talk,vvi,1880,fic
black,black,jj,1880,fic
silent,silent,jj,1880,fic
green,green,jj_nn1,1880,fic
voice,voice,nn1,1880,fic
cold,cold,jj_nn1,1880,fic
voice,voice,nn1,1880,fic
green,green,jj_nn1,1880,fic
black,black,jj,1880,fic
eye,eye,nn1,1880,fic
listen,listen,vvi,1880,fic
stare,stare,vvi,1880,fic
gray,gray,jj,1880,fic
silence,silence,nn1,1880,fic
silence,silence,nn1,1880,fic
sweet,sweet,jj,1880,fic
black,black,jj_nn1@,1880,fic
white,white,jj_nn1@,1880,fic
clear,clear,jj,1880,fic
loud,loud,jj_rr,1880,fic
sound,sound,nn1,1880,fic
clear,clear,jj,1880,fic
speak,speak,vvi,1880,fic
red,red,jj,1880,fic
blue,blue,jj_nn1@,1880,fic
color,color,nn1,1880,fic
look,look,nn1,1880,fic
glance,glance,nn1,1880,fic
watch,watch,nn1,1880,fic
reflection,reflection,nn1,1880,fic
see,see,vvi,1880,fic
dim,dim,jj,1880,fic
look,look,vvi,1880,fic
see,see,vvi,1880,fic
speak,speak,vvi,1880,fic
rustle,rustle,nn1,1880,fic
colorless,colorless,jj,1880,fic
shadow,shadow,nn1,1880,fic
brilliant,brilliant,jj,1880,fic
sing,sing,vv0,1880,fic
watch,watch,vvi,1880,fic
see,see,vvi,1880,fic
look,look,vvi,1880,fic
look,look,vv0,1880,fic
black,black,vvi,1880,fic
brilliant,brilliant,jj,1880,fic
look,look,vv0,1880,fic
look,look,vv0,1880,fic
glance,glance,nn1_vv0,1880,fic
dark,dark,jj_nn1,1880,fic
look,look,vv0,1880,fic
hear,hear,vvi,1880,fic
see,see,vvi,1880,fic
see,see,vvi,1880,fic
eye,eye,nn1,1880,fic
scented,scented,jj,1880,fic
glance,glance,nn1,1880,fic
speak,speak,vvi,1880,fic
look,look,nn1,1880,fic
voice,voice,nn1,1880,fic
black,black,jj_nn1@,1880,fic
see,see,vv0,1880,fic
see,see,vvi,1880,fic
green,green,jj,1880,fic
look,look,vv0,1880,fic
see,see,vvi,1880,fic
pale,pale,jj,1880,fic
look,look,nn1,1880,fic
