Word,Lemma,POS,Year,Register
long,long,jj,1820,fic
view,view,nn1_vv0@,1820,fic
look,look,vv0,1820,fic
magic,magic,jj_nn1,1820,fic
faint,faint,jj_nn1@,1820,fic
view,view,vvi,1820,fic
night,night,nnt1,1820,fic
pale,pale,jj_vv0%,1820,fic
muffled,muffle,vvn_jj,1820,fic
deep,deep,rr_jj,1820,fic
night,night,nnt1,1820,fic
sight,sight,nn1,1820,fic
gleaming,gleaming,jj,1820,fic
silent,silent,jj,1820,fic
wheel,wheel,nn1,1820,fic
turn,turn,vv0,1820,fic
plan,plan,nn1,1820,fic
firm,firm,jj_nn1,1820,fic
deep,deep,jj_nn1@,1820,fic
low,low,jj_rr@,1820,fic
prize,prize,nn1,1820,fic
broken,broken,jj,1820,fic
drag,drag,nn1_vv0@,1820,fic
fear,fear,nn1,1820,fic
sight,sight,nn1,1820,fic
fair,fair,jj,1820,fic
turn,turn,vv0,1820,fic
view,view,nn1,1820,fic
wide,wide,jj,1820,fic
secure,secure,vvi,1820,fic
extend,extend,vv0,1820,fic
ascend,ascend,vv0,1820,fic
bright,bright,jj,1820,fic
pride,pride,nn1,1820,fic
rise,rise,vv0_nn1,1820,fic
round,round,jj_nn1@,1820,fic
view,view,vv0@_nn1,1820,fic
friend,friend,nn1,1820,fic
band,band,nn1,1820,fic
stage,stage,nn1,1820,fic
left,leave,vvd_vvn,1820,fic
strong,strong,jj,1820,fic
find,find,vv0,1820,fic
back,back,nn1_rp,1820,fic
crisis,crisis,nn1,1820,fic
fell,fall,vvd,1820,fic
close,close,nn1@_jj,1820,fic
hold,hold,vv0,1820,fic
stranger,stranger,jjr_nn1,1820,fic
turn,turn,vv0,1820,fic
eye,eye,nn1,1820,fic
ascend,ascend,vv0,1820,fic
pride,pride,nn1,1820,fic
wide,wide,jj_rr@,1820,fic
main,main,jj_nn1@,1820,fic
fear,fear,ii32,1820,fic
long,long,rr_jj,1820,fic
stay,stay,nn1@,1820,fic
look,look,vv0,1820,fic
tender,tender,jj_vv0@,1820,fic
rush,rush,nn1,1820,fic
down,down,ii@_rp,1820,fic
under,under,ii,1820,fic
loud,loud,jj_rr,1820,fic
cellar,cellar,nn1,1820,fic
hide,hide,vvi,1820,fic
stay,stay,vvi,1820,fic
second,second,md_nnt1,1820,fic
nose,nose,nn1,1820,fic
window,window,nn1,1820,fic
open,open,vv0_jj,1820,fic
fear,fear,nn1,1820,fic
swift,swift,jj,1820,fic
look,look,nn1,1820,fic
back,back,rp_nn1,1820,fic
condition,condition,nn1,1820,fic
opposition,opposition,nn1,1820,fic
independence,independence,nn1,1820,fic
round,round,rp,1820,fic
night,night,nnt1,1820,fic
left,leave,vvn_vvd,1820,fic
meeting,meeting,nn1,1820,fic
left,leave,vvd_vvn,1820,fic
volume,volume,nn1,1820,fic
question,question,nn1_vv0@,1820,fic
answer,answer,vvi,1820,fic
education,education,nn1,1820,fic
life,life,nn1,1820,fic
life,life,nn1,1820,fic
receive,receive,vv0,1820,fic
education,education,nn1,1820,fic
form,form,nn1,1820,fic
account,account,ii32,1820,fic
knowledge,knowledge,nn1,1820,fic
dark,dark,jj_nn1,1820,fic
little,little,jj_da1,1820,fic
advantage,advantage,nn1,1820,fic
business,business,nn1,1820,fic
public,public,jj_nn1,1820,fic
education,education,nn1,1820,fic
desk,desk,nn1,1820,fic
present,present,jj_nn1,1820,fic
spirit,spirit,nn1,1820,fic
hurt,hurt,vvn_vvd,1820,fic
cause,cause,nn1,1820,fic
hold,hold,vv0,1820,fic
round,round,ii_rp_vv0@,1820,fic
rise,rise,vvi,1820,fic
break,break,nn1,1820,fic
deal,deal,vv0,1820,fic
work,work,vvi,1820,fic
hail,hail,nn1_vv0,1820,fic
farm,farm,nn1,1820,fic
friend,friend,nn1,1820,fic
form,form,nn1,1820,fic
dull,dull,jj,1820,fic
farm,farm,nn1,1820,fic
long,long,rr,1820,fic
view,view,vv0@,1820,fic
knowledge,knowledge,nn1,1820,fic
long,long,rr_jj,1820,fic
strength,strength,nn1,1820,fic
help,help,nn1,1820,fic
hard,hard,rr,1820,fic
short,short,jj_rr@,1820,fic
knowledge,knowledge,nn1,1820,fic
down,down,ii@_rp,1820,fic
content,content,nn1_jj,1820,fic
dull,dull,jj_vv0@,1820,fic
burning,burn,jj_vvg,1820,fic
little,little,da1_jj,1820,fic
do,do,vdi,1820,fic
race,race,nn1,1820,fic
small,small,jj_rr%,1820,fic
matter,matter,rgqv32,1820,fic
ease,ease,nn1,1820,fic
round,round,jj_nn1@,1820,fic
business,business,nn1,1820,fic
heavy,heavy,jj_nn1%,1820,fic
disease,disease,nn1,1820,fic
fine,fine,jj,1820,fic
dim,dim,jj_vv0,1820,fic
crooked,crooked,jj,1820,fic
cause,cause,nn1,1820,fic
hail,hail,vv0_nn1,1820,fic
life,life,nn1,1820,fic
kind,kind,nn1_jj@,1820,fic
hard,hard,jj,1820,fic
fear,fear,nn1_vv0,1820,fic
down,down,rp,1820,fic
spirit,spirit,nn1,1820,fic
mate,mate,nn1,1820,fic
vice,vice,nn1_jj_ii,1820,fic
round,round,rp,1820,fic
long,long,rr,1820,fic
vice,vice,nn1_jj,1820,fic
cash,cash,nn1,1820,fic
secure,secure,jj_vv0,1820,fic
firm,firm,jj,1820,fic
find,find,vvi,1820,fic
grace,grace,nn1,1820,fic
note,note,nn1,1820,fic
chain,chain,nn1,1820,fic
form,form,vvi,1820,fic
silver,silver,nn1_jj@,1820,fic
view,view,vvi,1820,fic
deep,deep,jj_rr,1820,fic
pride,pride,nn1,1820,fic
prize,prize,nn1,1820,fic
noisy,noisy,jj,1820,fic
fear,fear,nn1,1820,fic
wrong,wrong,jj_rr@,1820,fic
grace,grace,nn1_vv0%,1820,fic
spirit,spirit,nn1,1820,fic
money,money,nn1,1820,fic
sit,sit,vv0,1820,fic
skirt,skirt,nn1,1820,fic
taste,taste,nn1,1820,fic
air,air,nn1,1820,fic
eye,eye,nn1,1820,fic
open,open,jj_rr@_nn1%,1820,fic
short,short,jj,1820,fic
hat,hat,nn1,1820,fic
measure,measure,nn1,1820,fic
owner,owner,nn1,1820,fic
little,little,jj,1820,fic
little,little,jj,1820,fic
pride,pride,nn1,1820,fic
