Word,Lemma,POS,Year,Register
spirit,spirit,nn1,1810,fic
high,high,jj_rr@,1810,fic
fear,fear,vv0,1810,fic
vice,vice,jj_nn1_ii,1810,fic
down,down,rp_ii@,1810,fic
sunny,sunny,jj,1810,fic
work,work,vvi,1810,fic
long,long,jj,1810,fic
emotion,emotion,nn1,1810,fic
music,music,nn1,1810,fic
welcome,welcome,vv0_nn1_jj,1810,fic
health,health,nn1,1810,fic
do,do,vd0,1810,fic
weak,weak,jj,1810,fic
say,say,vv0,1810,fic
strange,strange,jj,1810,fic
observe,observe,vvi,1810,fic
little,little,jj,1810,fic
white,white,jj,1810,fic
do,do,vd0,1810,fic
purpose,purpose,nn1,1810,fic
business,business,nn1,1810,fic
look,look,vv0,1810,fic
want,want,vv0,1810,fic
money,money,nn1,1810,fic
white,white,jj,1810,fic
do,do,vd0,1810,fic
want,want,vvi,1810,fic
money,money,nn1,1810,fic
master,master,nn1,1810,fic
do,do,vdi,1810,fic
master,master,nn1,1810,fic
god,god,nn1,1810,fic
want,want,vv0,1810,fic
gold,gold,nn1_jj@,1810,fic
long,long,jj,1810,fic
bear,bear,vv0,1810,fic
bear,bear,vv0,1810,fic
gold,gold,nn1,1810,fic
gold,gold,nn1,1810,fic
money,money,nn1,1810,fic
load,load,vv0_nn1,1810,fic
back,back,nn1,1810,fic
give,give,vv0,1810,fic
money,money,nn1,1810,fic
look,look,vv0,1810,fic
keep,keep,vv0,1810,fic
find,find,vvi,1810,fic
receive,receive,vvi,1810,fic
long,long,jj,1810,fic
bear,bear,nn1,1810,fic
say,say,vv0,1810,fic
kind,kind,nn1_jj@,1810,fic
heaven,heaven,nn1,1810,fic
hell,hell,nn1,1810,fic
want,want,nn1%_vv0,1810,fic
master,master,nn1,1810,fic
quick,quick,jj_rr@,1810,fic
cause,cause,vv0_nn1,1810,fic
help,help,vvi,1810,fic
sharp,sharp,jj_rr@,1810,fic
bear,bear,vvi,1810,fic
base,base,nn1_vv0@,1810,fic
anger,anger,nn1,1810,fic
call,call,vv0,1810,fic
master,master,nn1,1810,fic
leave,leave,vv0,1810,fic
master,master,nn1,1810,fic
eye,eye,nn1,1810,fic
wrong,wrong,jj,1810,fic
dead,dead,jj,1810,fic
master,master,nn1,1810,fic
little,little,da1_rr,1810,fic
say,say,vvi,1810,fic
heaven,heaven,nn1,1810,fic
high,high,jj,1810,fic
heaven,heaven,nn1,1810,fic
bone,bone,nn1,1810,fic
master,master,nn1,1810,fic
master,master,nn1,1810,fic
light,light,nn1,1810,fic
die,die,vvi,1810,fic
high,high,jj,1810,fic
low,low,jj,1810,fic
do,do,vdi,1810,fic
do,do,vdi,1810,fic
bright,bright,jj,1810,fic
long,long,vvi,1810,fic
hold,hold,vvi,1810,fic
long,long,jj,1810,fic
bright,bright,jj,1810,fic
falling,fall,vvg,1810,fic
look,look,nn1,1810,fic
do,do,vdi,1810,fic
roof,roof,nn1,1810,fic
silver,silver,nn1_jj@,1810,fic
say,say,vvi,1810,fic
do,do,vdi,1810,fic
trust,trust,vvi,1810,fic
long,long,jj,1810,fic
long,long,jj,1810,fic
lady,lady,nn1,1810,fic
square,square,nn1_jj,1810,fic
answer,answer,nn1_vv0,1810,fic
high,high,jj_rr@,1810,fic
city,city,nn1,1810,fic
round,round,nn1@_rp,1810,fic
afford,afford,vv0,1810,fic
friend,friend,nn1,1810,fic
left,leave,vvn,1810,fic
little,little,rr22,1810,fic
impression,impression,nn1,1810,fic
deep,deep,jj_rr,1810,fic
friend,friend,nn1,1810,fic
feet,foot,nn2,1810,fic
little,little,rr,1810,fic
fell,fall,vvd,1810,fic
base,base,nn1,1810,fic
left,leave,vvn,1810,fic
master,master,nn1,1810,fic
fear,fear,vv0,1810,fic
prince,prince,nn1,1810,fic
do,do,vdi,1810,fic
life,life,nn1,1810,fic
spirit,spirit,nn1,1810,fic
perfumed,perfumed,jj,1810,fic
lead,lead,vvi,1810,fic
back,back,rp,1810,fic
keep,keep,vv0,1810,fic
knowledge,knowledge,nn1,1810,fic
trial,trial,nn1,1810,fic
find,find,vvi,1810,fic
heaven,heaven,nn1,1810,fic
present,present,vvi,1810,fic
wait,wait,vv0,1810,fic
dance,dance,vvi,1810,fic
duty,duty,nn1,1810,fic
big,big,jj,1810,fic
box,box,nn1,1810,fic
receive,receive,vvi,1810,fic
black,black,jj,1810,fic
text,text,nn1,1810,fic
hour,hour,nnt1,1810,fic
painful,painful,jj,1810,fic
opportunity,opportunity,nn1,1810,fic
little,little,jj,1810,fic
light,light,jj_rr%_nn1_vv0@,1810,fic
borrow,borrow,vv0,1810,fic
do,do,vd0,1810,fic
clear,clear,jj,1810,fic
sound,sound,nn1_jj@,1810,fic
give,give,vvi,1810,fic
account,account,nn1,1810,fic
bear,bear,vv0,1810,fic
back,back,rp,1810,fic
keep,keep,vvi,1810,fic
long,long,rr_jj,1810,fic
crowded,crowded,jj,1810,fic
round,round,rp,1810,fic
heaven,heaven,nn1,1810,fic
wet,wet,jj_vvn@,1810,fic
do,do,vdi,1810,fic
eye,eye,nn1,1810,fic
foot,foot,nn1,1810,fic
wet,wet,jj,1810,fic
insist,insist,vvi,1810,fic
lead,lead,vvi,1810,fic
do,do,vd0,1810,fic
object,object,vv0,1810,fic
do,do,vd0,1810,fic
laughing,laugh,vvg,1810,fic
lead,lead,vvi,1810,fic
lead,lead,vvi,1810,fic
blame,blame,nn1,1810,fic
give,give,vvi,1810,fic
light,light,nn1_jj,1810,fic
hold,hold,nn1,1810,fic
lift,lift,vv0,1810,fic
foot,foot,nn1,1810,fic
high,high,jj_rr@_nn1%,1810,fic
foot,foot,nn1,1810,fic
do,do,vd0,1810,fic
delicious,delicious,jj,1810,fic
little,little,jj,1810,fic
jump,jump,vv0,1810,fic
wide,wide,jj,1810,fic
foot,foot,nn1,1810,fic
foot,foot,nn1,1810,fic
jump,jump,nn1_vv0,1810,fic
laughing,laugh,jj@_vvg,1810,fic
leave,leave,vv0,1810,fic
little,little,rr22,1810,fic
left,leave,vvd,1810,fic
heaven,heaven,nn1,1810,fic
view,view,nn1,1810,fic
theme,theme,nn1,1810,fic
cause,cause,vv0,1810,fic
happy,happy,jj,1810,fic
chair,chair,nn1,1810,fic
picture,picture,nn1,1810,fic
turn,turn,vvi,1810,fic
do,do,vdi,1810,fic
duty,duty,nn1,1810,fic
do,do,vd0,1810,fic
feel,feel,vvi,1810,fic
heaven,heaven,nn1,1810,fic
murmuring,murmur,vvg,1810,fic
heaven,heaven,nn1,1810,fic
health,health,nn1,1810,fic
heaven,heaven,nn1,1810,fic
short,short,jj,1810,fic
heaven,heaven,nn1,1810,fic
happy,happy,jj,1810,fic
picture,picture,nn1,1810,fic
want,want,nn1%,1810,fic
god,god,nn1,1810,fic
god,god,nn1,1810,fic
present,present,vv0@_jj,1810,fic
fear,fear,vv0,1810,fic
fear,fear,vv0,1810,fic
look,look,vv0,1810,fic
cause,cause,nn1,1810,fic
feet,foot,nn2,1810,fic
do,do,vdi,1810,fic
little,little,jj,1810,fic
hour,hour,nnt1,1810,fic
left,leave,vvd,1810,fic
hour,hour,nnt1,1810,fic
hour,hour,nnt1,1810,fic
main,main,jj,1810,fic
past,past,rl_nn1,1810,fic
confidence,confidence,nn1,1810,fic
call,call,nn1,1810,fic
little,little,jj_da1_rr,1810,fic
estate,estate,nn1,1810,fic
work,work,nn1,1810,fic
food,food,nn1,1810,fic
food,food,nn1,1810,fic
hold,hold,nn1_vv0,1810,fic
hold,hold,vv0,1810,fic
emotion,emotion,nn1,1810,fic
hold,hold,nn1_vv0,1810,fic
sit,sit,vvi,1810,fic
warm,warm,jj,1810,fic
die,die,vv0,1810,fic
heaven,heaven,nn1,1810,fic
give,give,vvi,1810,fic
little,little,jj,1810,fic
trust,trust,vvi,1810,fic
do,do,vd0,1810,fic
trust,trust,vv0,1810,fic
heaven,heaven,nn1,1810,fic
heaven,heaven,nn1,1810,fic
brilliant,brilliant,jj,1810,fic
music,music,nn1,1810,fic
entrance,entrance,nn1,1810,fic
turn,turn,nn1,1810,fic
fortune,fortune,nn1,1810,fic
trust,trust,vv0,1810,fic
do,do,vd0,1810,fic
long,long,vvi,1810,fic
do,do,vd0,1810,fic
long,long,vvi,1810,fic
lady,lady,nn1,1810,fic
cast,cast,vvn,1810,fic
down,down,rp,1810,fic
trust,trust,vv0,1810,fic
change,change,nn1,1810,fic
turn,turn,nn1,1810,fic
feel,feel,vv0,1810,fic
past,past,rl_jj,1810,fic
call,call,vvi,1810,fic
call,call,nn1,1810,fic
present,present,nn1_jj,1810,fic
music,music,nn1,1810,fic
lady,lady,nn1,1810,fic
grotesque,grotesque,jj,1810,fic
liberty,liberty,nn1,1810,fic
permission,permission,nn1,1810,fic
purpose,purpose,nn1,1810,fic
call,call,vv0,1810,fic
form,form,nn1,1810,fic
expose,expose,vvi,1810,fic
say,say,vv0,1810,fic
answer,answer,vv0,1810,fic
lead,lead,vvi,1810,fic
little,little,jj,1810,fic
throw,throw,vv0,1810,fic
rush,rush,vv0_nn1,1810,fic
back,back,rp_jj@_nn1,1810,fic
question,question,nn1,1810,fic
present,present,jj,1810,fic
jump,jump,nn1_vv0,1810,fic
title,title,nn1,1810,fic
food,food,nn1,1810,fic
laughter,laughter,nn1,1810,fic
handsome,handsome,jj,1810,fic
portion,portion,nn1,1810,fic
long,long,rr,1810,fic
wait,wait,vv0,1810,fic
call,call,nn1,1810,fic
moment,moment,nn1,1810,fic
moment,moment,nn1,1810,fic
hold,hold,nn1,1810,fic
little,little,jj,1810,fic
back,back,nn1,1810,fic
do,do,vd0,1810,fic
die,die,vvi,1810,fic
want,want,nn1%_vv0,1810,fic
back,back,nn1_jj@,1810,fic
matter,matter,nn1,1810,fic
kind,kind,nn1_jj@,1810,fic
permission,permission,nn1,1810,fic
attempt,attempt,nn1,1810,fic
drama,drama,nn1,1810,fic
friend,friend,nn1_np1,1810,fic
claim,claim,vv0,1810,fic
present,present,vvi,1810,fic
success,success,nn1,1810,fic
stage,stage,nn1,1810,fic
effect,effect,nn1,1810,fic
production,production,nn1,1810,fic
city,city,nn1,1810,fic
three,three,mc,1810,fic
short,short,jj,1810,fic
work,work,nn1,1810,fic
light,light,nn1_jj,1810,fic
city,city,nn1,1810,fic
receive,receive,vvi,1810,fic
origin,origin,nn1,1810,fic
drama,drama,nn1,1810,fic
work,work,nn1,1810,fic
imagination,imagination,nn1,1810,fic
deck,deck,nn1,1810,fic
spirit,spirit,nn1,1810,fic
view,view,nn1,1810,fic
approach,approach,nn1,1810,fic
public,public,nn1_jj,1810,fic
attempt,attempt,vvi,1810,fic
drama,drama,nn1,1810,fic
three,three,mc,1810,fic
business,business,nn1,1810,fic
do,do,vdi,1810,fic
prince,prince,nn1,1810,fic
dead,dead,jj,1810,fic
high,high,jj,1810,fic
drama,drama,nn1,1810,fic
stage,stage,nn1,1810,fic
effect,effect,nn1,1810,fic
broken,break,vvn_jj,1810,fic
say,say,vv0,1810,fic
effect,effect,nn1,1810,fic
stage,stage,nn1,1810,fic
business,business,nn1,1810,fic
matter,matter,nn1,1810,fic
account,account,ii32,1810,fic
find,find,vvi,1810,fic
left,leave,vvn,1810,fic
rough,rough,jj,1810,fic
warm,warm,jj,1810,fic
breath,breath,nn1,1810,fic
poetry,poetry,nn1,1810,fic
level,level,nn1,1810,fic
kind,kind,nn1_jj@,1810,fic
cut,cut,vvn,1810,fic
smooth,smooth,vv0@,1810,fic
cast,cast,vvn,1810,fic
down,down,rp,1810,fic
spirit,spirit,nn1,1810,fic
trust,trust,vvi,1810,fic
do,do,vdi,1810,fic
round,round,jj,1810,fic
cast,cast,vv0_vvn_vvd@,1810,fic
open,open,vv0_jj,1810,fic
fortune,fortune,nn1,1810,fic
faint,faint,jj,1810,fic
influence,influence,nn1,1810,fic
extend,extend,vv0,1810,fic
call,call,vv0_nn1,1810,fic
cast,cast,vv0_vvn,1810,fic
friend,friend,nn1,1810,fic
sight,sight,nn1,1810,fic
cast,cast,vvn_vv0,1810,fic
green,green,np1,1810,fic
sheer,sheer,jj,1810,fic
taste,taste,nn1,1810,fic
green,green,np1,1810,fic
comedy,comedy,nn1,1810,fic
attempt,attempt,vvi,1810,fic
master,master,nn1,1810,fic
bursting,burst,vvg,1810,fic
laughter,laughter,nn1,1810,fic
philosophy,philosophy,nn1,1810,fic
hat,hat,nn1,1810,fic
supper,supper,nn1,1810,fic
short,short,rr@_vv0%_jj,1810,fic
complain,complain,vvi,1810,fic
vivid,vivid,jj,1810,fic
fine,fine,jj,1810,fic
left,leave,vvd,1810,fic
account,account,vvi,1810,fic
second,second,md,1810,fic
beauty,beauty,nn1,1810,fic
spirit,spirit,nn1,1810,fic
satisfaction,satisfaction,nn1,1810,fic
cause,cause,nn1,1810,fic
heaven,heaven,nn1,1810,fic
work,work,nn1,1810,fic
little,little,jj_da1,1810,fic
call,call,vvi,1810,fic
prove,prove,vv0,1810,fic
do,do,vd0,1810,fic
feel,feel,vvi,1810,fic
look,look,vvi,1810,fic
cold,cold,nn1_jj,1810,fic
say,say,vvi,1810,fic
down,down,rp,1810,fic
kind,kind,nn1,1810,fic
work,work,nn1,1810,fic
throw,throw,vvi,1810,fic
fresh,fresh,jj,1810,fic
matter,matter,nn1_vv0,1810,fic
strange,strange,jj,1810,fic
purpose,purpose,nn1,1810,fic
night,night,nnt1,1810,fic
say,say,vv0,1810,fic
success,success,nn1,1810,fic
twist,twist,nn1,1810,fic
break,break,vv0_nn1,1810,fic
breath,breath,nn1,1810,fic
look,look,vv0_nn1,1810,fic
eye,eye,nn1,1810,fic
do,do,vd0,1810,fic
hide,hide,nn1@_vv0,1810,fic
moment,moment,nn1,1810,fic
change,change,vvi,1810,fic
say,say,vvi,1810,fic
bright,bright,jj,1810,fic
heaven,heaven,nn1,1810,fic
wrong,wrong,rr@,1810,fic
life,life,nn1,1810,fic
cause,cause,nn1,1810,fic
present,present,nn1,1810,fic
form,form,vvi,1810,fic
vice,vice,nn1_jj,1810,fic
give,give,vv0,1810,fic
down,down,rp,1810,fic
fear,fear,vv0,1810,fic
fear,fear,nn1,1810,fic
fortune,fortune,nn1,1810,fic
loose,loose,rr@_jj,1810,fic
hell,hell,nn1,1810,fic
secure,secure,jj,1810,fic
night,night,nnt1,1810,fic
eye,eye,nn1,1810,fic
bloody,bloody,jj,1810,fic
approach,approach,nn1_vv0@,1810,fic
hold,hold,nn1_vv0,1810,fic
moment,moment,nn1,1810,fic
master,master,nn1,1810,fic
body,body,nn1,1810,fic
say,say,vv0,1810,fic
guilt,guilt,nn1,1810,fic
hell,hell,nn1,1810,fic
lead,lead,vv0,1810,fic
stay,stay,vv0,1810,fic
hate,hate,vv0,1810,fic
hard,hard,jj,1810,fic
say,say,vv0,1810,fic
resistance,resistance,nn1,1810,fic
down,down,rp,1810,fic
left,leave,vvd_vvn,1810,fic
hate,hate,vvi,1810,fic
moment,moment,nn1,1810,fic
fortune,fortune,nn1,1810,fic
hate,hate,nn1_vv0,1810,fic
happy,happy,jj,1810,fic
lead,lead,vv0_vvd@,1810,fic
death,death,nn1,1810,fic
stay,stay,vv0_nn1@,1810,fic
die,die,vvi,1810,fic
call,call,nn1,1810,fic
alter,alter,vv0,1810,fic
god,god,np1,1810,fic
do,do,vd0,1810,fic
dream,dream,vvi,1810,fic
do,do,vd0,1810,fic
kind,kind,jj@_nn1,1810,fic
close,close,rr_jj,1810,fic
duty,duty,nn1,1810,fic
life,life,nn1,1810,fic
do,do,vd0,1810,fic
fair,fair,jj,1810,fic
fear,fear,vv0,1810,fic
alter,alter,vv0,1810,fic
sweet,sweet,jj,1810,fic
strange,strange,jj,1810,fic
loosen,loosen,vvi,1810,fic
break,break,vvi,1810,fic
cut,cut,vvi,1810,fic
happy,happy,jj,1810,fic
meeting,meeting,nn1,1810,fic
guilt,guilt,nn1,1810,fic
say,say,vv0,1810,fic
fortune,fortune,nn1,1810,fic
kind,kind,nn1,1810,fic
do,do,vd0,1810,fic
fortune,fortune,nn1,1810,fic
hard,hard,jj,1810,fic
job,job,nn1,1810,fic
hour,hour,nnt1,1810,fic
leave,leave,vvi,1810,fic
safety,safety,nn1,1810,fic
little,little,jj,1810,fic
warm,warm,jj,1810,fic
breath,breath,nn1,1810,fic
die,die,vvi,1810,fic
heaven,heaven,nn1,1810,fic
life,life,nn1,1810,fic
dive,dive,nn1_vv0,1810,fic
past,past,rl_jj,1810,fic
back,back,nn1_jj@,1810,fic
matter,matter,nn1,1810,fic
second,second,md,1811,fic
west,west,nd1,1811,fic
do,do,vd0,1811,fic
do,do,vd0,1811,fic
second,second,md_nnt1,1811,fic
second,second,md_nnt1,1811,fic
main,main,jj,1811,fic
text,text,nn1,1811,fic
large,large,jj,1811,fic
light,light,nn1_jj,1811,fic
faint,faint,jj_vv0@_nn1@,1811,fic
influence,influence,nn1,1811,fic
say,say,vv0,1811,fic
say,say,vv0,1811,fic
do,do,vd0,1811,fic
do,do,vd0,1811,fic
close,close,rr_jj,1811,fic
little,little,jj,1811,fic
eye,eye,nn1,1811,fic
little,little,jj,1811,fic
sit,sit,vv0,1811,fic
down,down,rp,1811,fic
sit,sit,vv0,1811,fic
afford,afford,vv0,1811,fic
kind,kind,nn1,1811,fic
handsome,handsome,jj,1811,fic
matter,matter,nn1,1811,fic
matter,matter,nn1_vv0,1811,fic
huge,huge,jj,1811,fic
little,little,jj,1811,fic
hold,hold,nn1,1811,fic
friend,friend,nn1,1811,fic
quiet,quiet,jj_vv0%,1811,fic
exchange,exchange,nn1,1811,fic
quiet,quiet,jj,1811,fic
back,back,nn1_rp,1811,fic
say,say,vv0,1811,fic
business,business,nn1,1811,fic
do,do,vd0,1811,fic
hurt,hurt,vv0,1811,fic
do,do,vd0,1811,fic
do,do,vd0,1811,fic
deal,deal,nn1,1811,fic
ease,ease,nn1,1811,fic
do,do,vd0,1811,fic
give,give,vv0,1811,fic
do,do,vd0,1811,fic
death,death,nn1,1811,fic
little,little,jj,1811,fic
do,do,vd0,1811,fic
little,little,jj,1811,fic
fear,fear,vvi,1811,fic
do,do,vd0,1811,fic
sound,sound,jj_rr,1811,fic
turn,turn,vvi,1811,fic
round,round,ii_rp,1811,fic
back,back,rp_jj@,1811,fic
say,say,vvi,1811,fic
strong,strong,jj,1811,fic
long,long,rr,1811,fic
weather,weather,nn1,1811,fic
give,give,vvi,1811,fic
dark,dark,jj_nn1,1811,fic
back,back,rp_jj@,1811,fic
gray,gray,jj,1811,fic
camp,camp,nn1,1811,fic
money,money,nn1,1811,fic
night,night,nnt1,1811,fic
death,death,nn1,1811,fic
receive,receive,vvi,1811,fic
little,little,rr22,1811,fic
short,short,jj,1811,fic
master,master,nn1,1811,fic
give,give,vv0,1811,fic
exchange,exchange,vvi,1811,fic
tender,tender,jj,1811,fic
fortune,fortune,nn1,1811,fic
comedy,comedy,nn1,1811,fic
stage,stage,nn1,1811,fic
effect,effect,nn1,1811,fic
change,change,vv0_nn1,1811,fic
drama,drama,nn1,1811,fic
consequence,consequence,nn1,1811,fic
give,give,vvi,1811,fic
purpose,purpose,nn1,1811,fic
say,say,vvi,1811,fic
claim,claim,vv0,1811,fic
comedy,comedy,nn1,1811,fic
aspect,aspect,nn1,1811,fic
question,question,nn1,1811,fic
happy,happy,jj,1811,fic
drama,drama,nn1,1811,fic
writing,writing,nn1,1811,fic
light,light,nn1_jj,1811,fic
picture,picture,nn1,1811,fic
poetry,poetry,nn1,1811,fic
drama,drama,nn1,1811,fic
long,long,jj,1811,fic
life,life,nn1,1811,fic
leave,leave,nn1_vv0,1811,fic
present,present,vvi,1811,fic
felt,feel,vvd,1811,fic
success,success,nn1,1811,fic
pride,pride,nn1,1811,fic
public,public,nn1_jj,1811,fic
comedy,comedy,nn1,1811,fic
night,night,nnt1,1811,fic
second,second,nnt1_md,1811,fic
opportunity,opportunity,nn1,1811,fic
bright,bright,jj,1811,fic
sit,sit,vv0,1811,fic
deal,deal,vv0,1811,fic
effort,effort,nn1,1811,fic
cast,cast,vv0_vvn_vvd@,1811,fic
give,give,vvi,1811,fic
pride,pride,nn1,1811,fic
fortune,fortune,nn1,1811,fic
kind,kind,nn1_jj@,1811,fic
grace,grace,nn1,1811,fic
leave,leave,vvi,1811,fic
claim,claim,nn1,1811,fic
failure,failure,nn1,1811,fic
trial,trial,nn1,1811,fic
miss,miss,nnb,1811,fic
main,main,jj,1811,fic
text,text,nn1,1811,fic
plain,plain,jj_rr@,1811,fic
knowledge,knowledge,nn1,1811,fic
say,say,vvi,1811,fic
feet,foot,nn2,1811,fic
laughing,laugh,vvg,1811,fic
night,night,nnt1,1811,fic
friend,friend,nn1,1811,fic
attempt,attempt,vvi,1811,fic
fair,fair,jj_rr@,1811,fic
look,look,nn1,1811,fic
silent,silent,jj,1811,fic
strong,strong,jj,1811,fic
night,night,nnt1,1811,fic
dance,dance,nn1,1811,fic
strain,strain,nn1,1811,fic
look,look,vvi,1811,fic
dance,dance,nn1,1811,fic
